file,emotion
thorsten-emotional_v02/drunk/f8de0126841bb0196a2e2f075c22870e.wav,drunk
thorsten-emotional_v02/disgusted/2f2956cc9c87c507133ab38ae6763cb4.wav,disgusted
thorsten-emotional_v02/sleepy/8816762bdc96b60275462c3084587beb.wav,sleepy
thorsten-emotional_v02/whisper/e91a475330d576a6bc2fb82f8be4586d.wav,whisper
thorsten-emotional_v02/amused/5d80082764fa6bd8b588c697cb910477.wav,amused
thorsten-emotional_v02/drunk/058c1a5cce561cd0af5e62e07ca8de40.wav,drunk
thorsten-emotional_v02/sleepy/365c586ff1f2a591b0c0424a12dd5036.wav,sleepy
thorsten-emotional_v02/amused/ccf819b47c1b7a1f0974b38c21662949.wav,amused
thorsten-emotional_v02/disgusted/7eb5168df5f4345cec9096b59d7249e0.wav,disgusted
thorsten-emotional_v02/whisper/17bfe7cf9fabf128df295534dee137e6.wav,whisper
thorsten-emotional_v02/whisper/879a17ff5992d582cae301099bc09ffa.wav,whisper
thorsten-emotional_v02/neutral/95e536e1aab4ff006d26a88264f10aa4.wav,neutral
thorsten-emotional_v02/drunk/c10ae95db19b1972f850546883a574ac.wav,drunk
thorsten-emotional_v02/surprised/8166c65ba0eae361ec99ad0f488469ac.wav,surprised
thorsten-emotional_v02/angry/b82cf5896227b423cb4ef77b788d54ac.wav,angry
thorsten-emotional_v02/drunk/381fa424ffde5cd456287fb5324d22fb.wav,drunk
thorsten-emotional_v02/amused/03f5eea4317f51989cf09c5e9414dad1.wav,amused
thorsten-emotional_v02/drunk/099a43d59b1539b8aa0d6dc74db5772e.wav,drunk
thorsten-emotional_v02/neutral/da250a2258a0bff597a794ef05a17c71.wav,neutral
thorsten-emotional_v02/drunk/ccf819b47c1b7a1f0974b38c21662949.wav,drunk
thorsten-emotional_v02/neutral/6ead2a87707ff5148eb01609b5fe4303.wav,neutral
thorsten-emotional_v02/surprised/4e45f6770d146bc20452d8337a8b2954.wav,surprised
thorsten-emotional_v02/angry/f163672ff831b1954cf7e7b55f6a7791.wav,angry
thorsten-emotional_v02/angry/b1d25edd12709b5883dc7037b1a17c25.wav,angry
thorsten-emotional_v02/angry/2804f7aa3e95ad05024fc0084be4ab94.wav,angry
thorsten-emotional_v02/whisper/22db8146e5f96d035a116261a26835e0.wav,whisper
thorsten-emotional_v02/disgusted/381fa424ffde5cd456287fb5324d22fb.wav,disgusted
thorsten-emotional_v02/neutral/873b275711628f5ebdf009cc4672ea61.wav,neutral
thorsten-emotional_v02/disgusted/aff5db4056eb7a6273f41537f3b9798c.wav,disgusted
thorsten-emotional_v02/surprised/d703e674c8156089799132aaa150328b.wav,surprised
thorsten-emotional_v02/surprised/8904843a2650d79eec5e079c670341a3.wav,surprised
thorsten-emotional_v02/angry/03a1f652a37576530e287b64c281c0c9.wav,angry
thorsten-emotional_v02/sleepy/37773d61d5c91c12d49e55e2b041c0cd.wav,sleepy
thorsten-emotional_v02/sleepy/8873a38876c84195a74b7713844c3eb0.wav,sleepy
thorsten-emotional_v02/surprised/95e536e1aab4ff006d26a88264f10aa4.wav,surprised
thorsten-emotional_v02/surprised/1e29946989a5748bcb94f17aa0695795.wav,surprised
thorsten-emotional_v02/angry/365c586ff1f2a591b0c0424a12dd5036.wav,angry
thorsten-emotional_v02/sleepy/d703e674c8156089799132aaa150328b.wav,sleepy
thorsten-emotional_v02/whisper/c24d7bf28aba21b86f4e7d3ba36776fb.wav,whisper
thorsten-emotional_v02/angry/11c308da3284dbdcc2fb9da447a9c16a.wav,angry
thorsten-emotional_v02/amused/058c1a5cce561cd0af5e62e07ca8de40.wav,amused
thorsten-emotional_v02/neutral/f6329fe025cd02238fe3ec9c3e1ece46.wav,neutral
thorsten-emotional_v02/sleepy/f163672ff831b1954cf7e7b55f6a7791.wav,sleepy
thorsten-emotional_v02/amused/3610f6924ae384c8fbcfd8b8c14c7197.wav,amused
thorsten-emotional_v02/neutral/f15da1d7f03b87ca4c2b7ba92976cc28.wav,neutral
thorsten-emotional_v02/surprised/895210e9b8f516bd11624e9e1e62afca.wav,surprised
thorsten-emotional_v02/whisper/b82cf5896227b423cb4ef77b788d54ac.wav,whisper
thorsten-emotional_v02/sleepy/f8aae86fc4bf2747879f12a2082ae9cb.wav,sleepy
thorsten-emotional_v02/angry/381fa424ffde5cd456287fb5324d22fb.wav,angry
thorsten-emotional_v02/angry/e91a475330d576a6bc2fb82f8be4586d.wav,angry
thorsten-emotional_v02/disgusted/31952592964b2a3e715f1bea81bdc3cf.wav,disgusted
thorsten-emotional_v02/drunk/0e8d9d5e2e11c7c08abc9f0b82fb7821.wav,drunk
thorsten-emotional_v02/neutral/a621b934b5ae24b3ca86cd61a367b314.wav,neutral
thorsten-emotional_v02/whisper/f96235b52798540316d95e3d09324dba.wav,whisper
thorsten-emotional_v02/whisper/bd322332d5fccf9c4a52a0f99a35a272.wav,whisper
thorsten-emotional_v02/amused/106d5a7b05735126bbe67be9fa2ca981.wav,amused
thorsten-emotional_v02/angry/14d55daebab8273328b0123a77047885.wav,angry
thorsten-emotional_v02/angry/f9316a73aff9c5b998891654eff38793.wav,angry
thorsten-emotional_v02/angry/5db3ae7a98e2a799d6d126b036aec95f.wav,angry
thorsten-emotional_v02/surprised/0e8d9d5e2e11c7c08abc9f0b82fb7821.wav,surprised
thorsten-emotional_v02/neutral/c3c8712535bb1021da92a531a88766c6.wav,neutral
thorsten-emotional_v02/drunk/c80199cce515533b23fc8e6df74e1143.wav,drunk
thorsten-emotional_v02/angry/23d5ac48340871011cac14de0980b51c.wav,angry
thorsten-emotional_v02/neutral/057856e43693f84ee95bc8bd1c438e35.wav,neutral
thorsten-emotional_v02/disgusted/8166c65ba0eae361ec99ad0f488469ac.wav,disgusted
thorsten-emotional_v02/neutral/403c27f9fd44d6715cf55265a0029d60.wav,neutral
thorsten-emotional_v02/whisper/a621b934b5ae24b3ca86cd61a367b314.wav,whisper
thorsten-emotional_v02/surprised/3d9fd059941aa764cfc886dca675033f.wav,surprised
thorsten-emotional_v02/amused/8816762bdc96b60275462c3084587beb.wav,amused
thorsten-emotional_v02/drunk/de4ca38e4441f69b14d64890148a6fa3.wav,drunk
thorsten-emotional_v02/disgusted/22db8146e5f96d035a116261a26835e0.wav,disgusted
thorsten-emotional_v02/surprised/099a43d59b1539b8aa0d6dc74db5772e.wav,surprised
thorsten-emotional_v02/surprised/30e288ee4fd9902f9088d56e8748b855.wav,surprised
thorsten-emotional_v02/amused/31952592964b2a3e715f1bea81bdc3cf.wav,amused
thorsten-emotional_v02/drunk/51b84cb1fbfcd099f85d752bbacf9419.wav,drunk
thorsten-emotional_v02/disgusted/879a17ff5992d582cae301099bc09ffa.wav,disgusted
thorsten-emotional_v02/angry/032e786180fb5657a237062d218c9080.wav,angry
thorsten-emotional_v02/angry/0cf91be5ce94ff566520aa47a5b573c8.wav,angry
thorsten-emotional_v02/sleepy/02eeb8713b9abb865bb32484cc8a0415.wav,sleepy
thorsten-emotional_v02/drunk/ea8ffe25c6c16e96bfb2615170db2064.wav,drunk
thorsten-emotional_v02/sleepy/2cc2cc4a34b961ef1657cc82dbd18875.wav,sleepy
thorsten-emotional_v02/angry/996ed69d01448907d81f0268d58628b6.wav,angry
thorsten-emotional_v02/surprised/419076de46aa8fd5f91508a68c56ced5.wav,surprised
thorsten-emotional_v02/amused/08c010e26b1b2cbb80933bf2c373028b.wav,amused
thorsten-emotional_v02/drunk/95e536e1aab4ff006d26a88264f10aa4.wav,drunk
thorsten-emotional_v02/surprised/1eee197f84f4cc61c43b19b720d582c1.wav,surprised
thorsten-emotional_v02/disgusted/da250a2258a0bff597a794ef05a17c71.wav,disgusted
thorsten-emotional_v02/whisper/4350c81daac6f3fd87c0e3e9baf96179.wav,whisper
thorsten-emotional_v02/whisper/fb5a42c7ce12b7342cb89e32018f2bc7.wav,whisper
thorsten-emotional_v02/surprised/cb16034e9b0e2fbe623b70356e7b160f.wav,surprised
thorsten-emotional_v02/amused/5bbf7f15ccaf379be3dad6a2fc8996bc.wav,amused
thorsten-emotional_v02/neutral/1ac4c35691cc5a59f08688dc773ce882.wav,neutral
thorsten-emotional_v02/drunk/9ab71e50cfefd71f27d1c2b7bb57d17c.wav,drunk
thorsten-emotional_v02/amused/284784d92dc43015703748e2ba188033.wav,amused
thorsten-emotional_v02/amused/499795f4054ad25e839283b8e3893a81.wav,amused
thorsten-emotional_v02/angry/a637674f2d11226c24f75ee73cd888e6.wav,angry
thorsten-emotional_v02/whisper/7335b89d01ace51a27612027b7ab974e.wav,whisper
thorsten-emotional_v02/neutral/de1ba192b59a6846405f59baf5f783ac.wav,neutral
thorsten-emotional_v02/surprised/2c78f767a5f7e037e403730f2a2b909b.wav,surprised
thorsten-emotional_v02/whisper/92e5abb137370360adee29ecc9b5e3dc.wav,whisper
thorsten-emotional_v02/amused/3da24b61836ab54f31166159df72cfae.wav,amused
thorsten-emotional_v02/neutral/f65b9582999eeb9674ea9a50505b4940.wav,neutral
thorsten-emotional_v02/disgusted/8d52965e9327ef3fb6be286d7a513290.wav,disgusted
thorsten-emotional_v02/sleepy/5db3ae7a98e2a799d6d126b036aec95f.wav,sleepy
thorsten-emotional_v02/surprised/3b68e32486a1e5953da45cdde6eb2e01.wav,surprised
thorsten-emotional_v02/angry/2cc2cc4a34b961ef1657cc82dbd18875.wav,angry
thorsten-emotional_v02/neutral/c24d7bf28aba21b86f4e7d3ba36776fb.wav,neutral
thorsten-emotional_v02/angry/f65b9582999eeb9674ea9a50505b4940.wav,angry
thorsten-emotional_v02/angry/af3e76915f7039690b2ac29b236c6807.wav,angry
thorsten-emotional_v02/surprised/bd322332d5fccf9c4a52a0f99a35a272.wav,surprised
thorsten-emotional_v02/sleepy/14db098823e3b5deeb1792aa173b2227.wav,sleepy
thorsten-emotional_v02/disgusted/bcbd84726a882f3d8354a5dfe66dec9b.wav,disgusted
thorsten-emotional_v02/sleepy/86d8d7dddf5ef0e777349c85c1da7545.wav,sleepy
thorsten-emotional_v02/drunk/b53a7acf0d73c5ad24da7af7782263b2.wav,drunk
thorsten-emotional_v02/disgusted/eec9fb56bcf2c0ac7e108af965af928e.wav,disgusted
thorsten-emotional_v02/surprised/7eb5168df5f4345cec9096b59d7249e0.wav,surprised
thorsten-emotional_v02/sleepy/b73bbbff77fac106ed28f8f15795c3bb.wav,sleepy
thorsten-emotional_v02/drunk/0cdc6161b0ae7935120ca8c0a3e5de86.wav,drunk
thorsten-emotional_v02/angry/ee12daf613390b645676fd5f14262885.wav,angry
thorsten-emotional_v02/surprised/9ed0caef1a3e64ce35a62da20b4d965e.wav,surprised
thorsten-emotional_v02/whisper/ee12daf613390b645676fd5f14262885.wav,whisper
thorsten-emotional_v02/drunk/57278766564f4c59c138643adc21aaac.wav,drunk
thorsten-emotional_v02/neutral/57278766564f4c59c138643adc21aaac.wav,neutral
thorsten-emotional_v02/disgusted/ce18ee6b3e1f09e3c6e7337485941a98.wav,disgusted
thorsten-emotional_v02/neutral/ccf819b47c1b7a1f0974b38c21662949.wav,neutral
thorsten-emotional_v02/neutral/67c0a47e5fa153544fd6181cda833d48.wav,neutral
thorsten-emotional_v02/angry/03f5eea4317f51989cf09c5e9414dad1.wav,angry
thorsten-emotional_v02/sleepy/c3c8712535bb1021da92a531a88766c6.wav,sleepy
thorsten-emotional_v02/surprised/682fc2d61b33e6c6190d42206a08748c.wav,surprised
thorsten-emotional_v02/whisper/d1415e5d98ef7a68559a8ff3a1c63cca.wav,whisper
thorsten-emotional_v02/surprised/9f1941cc99b024678bec6729d822a44c.wav,surprised
thorsten-emotional_v02/surprised/e36645ad1d11bc496ae87c1a223119ad.wav,surprised
thorsten-emotional_v02/drunk/15d7473df8964ce92d7e3d2b533c17d6.wav,drunk
thorsten-emotional_v02/drunk/a20c363bc6e6f256f7ab93fe0ab37e31.wav,drunk
thorsten-emotional_v02/angry/c17e076fb1484b0b6086a40151b5727b.wav,angry
thorsten-emotional_v02/neutral/79a13ef2c77be70ffde9ce56a0704a1a.wav,neutral
thorsten-emotional_v02/surprised/f96235b52798540316d95e3d09324dba.wav,surprised
thorsten-emotional_v02/drunk/efc456360d30f5c3b4d4392b87ee0967.wav,drunk
thorsten-emotional_v02/whisper/1ac4c35691cc5a59f08688dc773ce882.wav,whisper
thorsten-emotional_v02/neutral/a00b8b7a854e70751e9f8a232b23ab4e.wav,neutral
thorsten-emotional_v02/amused/c928caac864a9d484bfd62b85b31b056.wav,amused
thorsten-emotional_v02/neutral/6a1827ab062a2b2d76984f0969a4ad5e.wav,neutral
thorsten-emotional_v02/surprised/efc456360d30f5c3b4d4392b87ee0967.wav,surprised
thorsten-emotional_v02/drunk/3874ca9fedca443688d55d6f7fb9180c.wav,drunk
thorsten-emotional_v02/angry/873b275711628f5ebdf009cc4672ea61.wav,angry
thorsten-emotional_v02/disgusted/6ead2a87707ff5148eb01609b5fe4303.wav,disgusted
thorsten-emotional_v02/surprised/d3ca93ef620ed46361678aeec621daa8.wav,surprised
thorsten-emotional_v02/surprised/5d5326ab40422ebfd47367faa93b6364.wav,surprised
thorsten-emotional_v02/amused/8904843a2650d79eec5e079c670341a3.wav,amused
thorsten-emotional_v02/drunk/de7c4d360e6cd85a245bd820a375fbfa.wav,drunk
thorsten-emotional_v02/whisper/8166c65ba0eae361ec99ad0f488469ac.wav,whisper
thorsten-emotional_v02/whisper/5bbf7f15ccaf379be3dad6a2fc8996bc.wav,whisper
thorsten-emotional_v02/neutral/996ed69d01448907d81f0268d58628b6.wav,neutral
thorsten-emotional_v02/surprised/57278766564f4c59c138643adc21aaac.wav,surprised
thorsten-emotional_v02/drunk/895210e9b8f516bd11624e9e1e62afca.wav,drunk
thorsten-emotional_v02/sleepy/bed560d0bfebf54fe2769c9153ebaf86.wav,sleepy
thorsten-emotional_v02/disgusted/0ed873f60f8b85126279fee940830e17.wav,disgusted
thorsten-emotional_v02/drunk/eb201839a6688c18cb7f58b58f3edd5a.wav,drunk
thorsten-emotional_v02/amused/f7b2f1e2d6edff30c2faf504f1ed6ada.wav,amused
thorsten-emotional_v02/angry/a20c363bc6e6f256f7ab93fe0ab37e31.wav,angry
thorsten-emotional_v02/surprised/9cf56ebdfb08362be4a28fe2ef14ffa9.wav,surprised
thorsten-emotional_v02/angry/1eee197f84f4cc61c43b19b720d582c1.wav,angry
thorsten-emotional_v02/surprised/523e01af06ae9f7de26164b04070151b.wav,surprised
thorsten-emotional_v02/angry/97c060dad2b4bac26836d91bf8e5130d.wav,angry
thorsten-emotional_v02/surprised/83296325795153295b22d7353bac11b3.wav,surprised
thorsten-emotional_v02/drunk/de1ba192b59a6846405f59baf5f783ac.wav,drunk
thorsten-emotional_v02/whisper/2e096c779c7dd366096beb9df71a0436.wav,whisper
thorsten-emotional_v02/angry/6b4f91105ef25dcf46a19923c2b01cf0.wav,angry
thorsten-emotional_v02/disgusted/d340de9b711d7b64d8ecfa439e857be3.wav,disgusted
thorsten-emotional_v02/neutral/bcbd84726a882f3d8354a5dfe66dec9b.wav,neutral
thorsten-emotional_v02/surprised/645607a5efbc0dbc96f62a9000feb393.wav,surprised
thorsten-emotional_v02/surprised/4350c81daac6f3fd87c0e3e9baf96179.wav,surprised
thorsten-emotional_v02/sleepy/aad7b24aabcbdc93c6943220d46a7a36.wav,sleepy
thorsten-emotional_v02/disgusted/e3a48ca59babd6ce1594d2ca4466414b.wav,disgusted
thorsten-emotional_v02/drunk/72d1dfaa1a2a4a97efe210c64efd2c6c.wav,drunk
thorsten-emotional_v02/sleepy/895210e9b8f516bd11624e9e1e62afca.wav,sleepy
thorsten-emotional_v02/drunk/488d199bee78154414a799e1c4363429.wav,drunk
thorsten-emotional_v02/drunk/0dba81726269f43de26ecd0dd2f2f18a.wav,drunk
thorsten-emotional_v02/amused/ae511dbe76b568d1b68c0b8e3af5237e.wav,amused
thorsten-emotional_v02/angry/a621b934b5ae24b3ca86cd61a367b314.wav,angry
thorsten-emotional_v02/surprised/3905e846c9c7e1954cc713b9642120a0.wav,surprised
thorsten-emotional_v02/sleepy/7a0eb299d70e417fa9f6231f67af85c4.wav,sleepy
thorsten-emotional_v02/drunk/2c78f767a5f7e037e403730f2a2b909b.wav,drunk
thorsten-emotional_v02/angry/03b9c88c85fbdebe89f523426214435e.wav,angry
thorsten-emotional_v02/whisper/e36645ad1d11bc496ae87c1a223119ad.wav,whisper
thorsten-emotional_v02/sleepy/b2c0ed1207bad4a2eca77321830af5a1.wav,sleepy
thorsten-emotional_v02/sleepy/a606192efbdbec79a21567e64cc2f384.wav,sleepy
thorsten-emotional_v02/neutral/1e29946989a5748bcb94f17aa0695795.wav,neutral
thorsten-emotional_v02/drunk/bd322332d5fccf9c4a52a0f99a35a272.wav,drunk
thorsten-emotional_v02/angry/e9016e15d0eb17a2a5cbd69d51216445.wav,angry
thorsten-emotional_v02/amused/e48bf1e4e9c20347938fa0727f5b1d91.wav,amused
thorsten-emotional_v02/drunk/bcbd84726a882f3d8354a5dfe66dec9b.wav,drunk
thorsten-emotional_v02/disgusted/d703e674c8156089799132aaa150328b.wav,disgusted
thorsten-emotional_v02/amused/14d55daebab8273328b0123a77047885.wav,amused
thorsten-emotional_v02/drunk/d340de9b711d7b64d8ecfa439e857be3.wav,drunk
thorsten-emotional_v02/whisper/4e45f6770d146bc20452d8337a8b2954.wav,whisper
thorsten-emotional_v02/angry/a606192efbdbec79a21567e64cc2f384.wav,angry
thorsten-emotional_v02/surprised/8f83f36376896ee713899715c89522e1.wav,surprised
thorsten-emotional_v02/amused/c80199cce515533b23fc8e6df74e1143.wav,amused
thorsten-emotional_v02/disgusted/af3e76915f7039690b2ac29b236c6807.wav,disgusted
thorsten-emotional_v02/sleepy/996ed69d01448907d81f0268d58628b6.wav,sleepy
thorsten-emotional_v02/whisper/a637674f2d11226c24f75ee73cd888e6.wav,whisper
thorsten-emotional_v02/surprised/2804f7aa3e95ad05024fc0084be4ab94.wav,surprised
thorsten-emotional_v02/disgusted/46989ba4804a228a32b418b3d7c9c862.wav,disgusted
thorsten-emotional_v02/neutral/3610f6924ae384c8fbcfd8b8c14c7197.wav,neutral
thorsten-emotional_v02/amused/cfee3879ec13e369be4d19e149be9be0.wav,amused
thorsten-emotional_v02/disgusted/365c586ff1f2a591b0c0424a12dd5036.wav,disgusted
thorsten-emotional_v02/disgusted/cb16034e9b0e2fbe623b70356e7b160f.wav,disgusted
thorsten-emotional_v02/sleepy/f96235b52798540316d95e3d09324dba.wav,sleepy
thorsten-emotional_v02/amused/d1415e5d98ef7a68559a8ff3a1c63cca.wav,amused
thorsten-emotional_v02/angry/ac2163448f76b9dc391ad7061f262a41.wav,angry
thorsten-emotional_v02/angry/d703e674c8156089799132aaa150328b.wav,angry
thorsten-emotional_v02/angry/bdf199ae7985ae4ced4edbe9d86220ba.wav,angry
thorsten-emotional_v02/whisper/2f2956cc9c87c507133ab38ae6763cb4.wav,whisper
thorsten-emotional_v02/neutral/e3213ea3e5365cd5371b718acee45c65.wav,neutral
thorsten-emotional_v02/angry/b0e0bf7e44be6dcbc688cbe6bb1a5418.wav,angry
thorsten-emotional_v02/drunk/ce18ee6b3e1f09e3c6e7337485941a98.wav,drunk
thorsten-emotional_v02/disgusted/a637674f2d11226c24f75ee73cd888e6.wav,disgusted
thorsten-emotional_v02/neutral/bdcb80ac3fb3cea03000ba0c0851a8a4.wav,neutral
thorsten-emotional_v02/neutral/8f83f36376896ee713899715c89522e1.wav,neutral
thorsten-emotional_v02/sleepy/7c2099e30e26633af1f08bad32364a9f.wav,sleepy
thorsten-emotional_v02/surprised/92e5abb137370360adee29ecc9b5e3dc.wav,surprised
thorsten-emotional_v02/disgusted/1cdba12b2f8998174ee54c52040d1c2e.wav,disgusted
thorsten-emotional_v02/whisper/f2b06aa1103c26d530cc919c5b423224.wav,whisper
thorsten-emotional_v02/neutral/5b2910adaabe0702b4e0089128b3841e.wav,neutral
thorsten-emotional_v02/sleepy/03b9c88c85fbdebe89f523426214435e.wav,sleepy
thorsten-emotional_v02/surprised/a606192efbdbec79a21567e64cc2f384.wav,surprised
thorsten-emotional_v02/sleepy/7adb04805605f282ae3417bfd2e39efa.wav,sleepy
thorsten-emotional_v02/neutral/e36645ad1d11bc496ae87c1a223119ad.wav,neutral
thorsten-emotional_v02/angry/74be69c7641b81ecb5e97470afaeed3a.wav,angry
thorsten-emotional_v02/sleepy/9d636fff44555969c599265c12d2b9d0.wav,sleepy
thorsten-emotional_v02/disgusted/8c20f475dbb2dcc5939f749a76221c84.wav,disgusted
thorsten-emotional_v02/neutral/fa1b51114942dfbb180da4a9373d5e30.wav,neutral
thorsten-emotional_v02/disgusted/14d3540813a9eb6d2f90dbf966ac1c7a.wav,disgusted
thorsten-emotional_v02/neutral/c2c32794431883f9a9d6058254e998c0.wav,neutral
thorsten-emotional_v02/amused/45be6dff01d191a4c222527dc6355c3c.wav,amused
thorsten-emotional_v02/sleepy/4076d6c2517df24b383ef8075e00f8fe.wav,sleepy
thorsten-emotional_v02/amused/3d9fd059941aa764cfc886dca675033f.wav,amused
thorsten-emotional_v02/angry/562f68a850d519763399ea954e31ac83.wav,angry
thorsten-emotional_v02/sleepy/b1d2068e3ea7cf5e97e70c05331fbd86.wav,sleepy
thorsten-emotional_v02/drunk/419076de46aa8fd5f91508a68c56ced5.wav,drunk
thorsten-emotional_v02/amused/30e288ee4fd9902f9088d56e8748b855.wav,amused
thorsten-emotional_v02/whisper/7adb04805605f282ae3417bfd2e39efa.wav,whisper
thorsten-emotional_v02/disgusted/ae6a45b1650db40b03ef0e051b6b6e8a.wav,disgusted
thorsten-emotional_v02/angry/ae511dbe76b568d1b68c0b8e3af5237e.wav,angry
thorsten-emotional_v02/sleepy/5d5326ab40422ebfd47367faa93b6364.wav,sleepy
thorsten-emotional_v02/angry/682fc2d61b33e6c6190d42206a08748c.wav,angry
thorsten-emotional_v02/whisper/6a42d772e9e9718791d94b63af55c1d1.wav,whisper
thorsten-emotional_v02/sleepy/895f1b97a52cc11e248ed4c8dd2fb658.wav,sleepy
thorsten-emotional_v02/disgusted/3d9fd059941aa764cfc886dca675033f.wav,disgusted
thorsten-emotional_v02/drunk/873b275711628f5ebdf009cc4672ea61.wav,drunk
thorsten-emotional_v02/whisper/9ed0caef1a3e64ce35a62da20b4d965e.wav,whisper
thorsten-emotional_v02/angry/29df50889144d8e39a5d2f6c62e41060.wav,angry
thorsten-emotional_v02/sleepy/369233d876453eb5615708b69f54e84b.wav,sleepy
thorsten-emotional_v02/sleepy/06616ab4a22a9cd2f593e9a7624bd7f9.wav,sleepy
thorsten-emotional_v02/drunk/6a1827ab062a2b2d76984f0969a4ad5e.wav,drunk
thorsten-emotional_v02/disgusted/15d7473df8964ce92d7e3d2b533c17d6.wav,disgusted
thorsten-emotional_v02/surprised/6f8664b0e7ddf6765e06729c11e70be4.wav,surprised
thorsten-emotional_v02/neutral/0ed873f60f8b85126279fee940830e17.wav,neutral
thorsten-emotional_v02/whisper/9c330d91d84c3893c5d9649cb9819ea8.wav,whisper
thorsten-emotional_v02/whisper/1b75915ecea7d6d7e3b6b47c02a22545.wav,whisper
thorsten-emotional_v02/neutral/b3b6aa662474269e822d82b9a0b65f41.wav,neutral
thorsten-emotional_v02/angry/b1e38571d7edc9095395372f188feac7.wav,angry
thorsten-emotional_v02/drunk/d703e674c8156089799132aaa150328b.wav,drunk
thorsten-emotional_v02/drunk/fe3c06d9dfd30e585df4d20e593bfc8e.wav,drunk
thorsten-emotional_v02/amused/91672c17b212888eb37fdeb75071cd3a.wav,amused
thorsten-emotional_v02/whisper/4abd7cf4f7e10b5d91570fdb4b9e8138.wav,whisper
thorsten-emotional_v02/disgusted/08c010e26b1b2cbb80933bf2c373028b.wav,disgusted
thorsten-emotional_v02/amused/f2b06aa1103c26d530cc919c5b423224.wav,amused
thorsten-emotional_v02/whisper/284c098d92ee08bceff780a72ec24fcf.wav,whisper
thorsten-emotional_v02/whisper/0ea85f286e4dfdd7ac47b9e96800220d.wav,whisper
thorsten-emotional_v02/angry/30e288ee4fd9902f9088d56e8748b855.wav,angry
thorsten-emotional_v02/angry/f7b2f1e2d6edff30c2faf504f1ed6ada.wav,angry
thorsten-emotional_v02/surprised/00f0a2d86d55a19e08c1676a16307cbd.wav,surprised
thorsten-emotional_v02/disgusted/1fbb6deed8c810f60175af82389486b0.wav,disgusted
thorsten-emotional_v02/drunk/7cc2e3a17f8e1e10ae30dc9f8bffa807.wav,drunk
thorsten-emotional_v02/disgusted/a88b7e0afbdb5b34d64689c9f6aa9e4e.wav,disgusted
thorsten-emotional_v02/surprised/aff5db4056eb7a6273f41537f3b9798c.wav,surprised
thorsten-emotional_v02/sleepy/14d55daebab8273328b0123a77047885.wav,sleepy
thorsten-emotional_v02/disgusted/5b2910adaabe0702b4e0089128b3841e.wav,disgusted
thorsten-emotional_v02/disgusted/e0e54acd5d2f59e8a692c716dc2a47dc.wav,disgusted
thorsten-emotional_v02/whisper/57278766564f4c59c138643adc21aaac.wav,whisper
thorsten-emotional_v02/angry/4350c81daac6f3fd87c0e3e9baf96179.wav,angry
thorsten-emotional_v02/amused/a88b7e0afbdb5b34d64689c9f6aa9e4e.wav,amused
thorsten-emotional_v02/sleepy/6b4f91105ef25dcf46a19923c2b01cf0.wav,sleepy
thorsten-emotional_v02/neutral/cd57694dbe20439724f4fcf13acee69f.wav,neutral
thorsten-emotional_v02/amused/969bc9ccd8102b7e21aea07a00e45a43.wav,amused
thorsten-emotional_v02/whisper/b2c0ed1207bad4a2eca77321830af5a1.wav,whisper
thorsten-emotional_v02/whisper/30e288ee4fd9902f9088d56e8748b855.wav,whisper
thorsten-emotional_v02/disgusted/0ea85f286e4dfdd7ac47b9e96800220d.wav,disgusted
thorsten-emotional_v02/angry/02eeb8713b9abb865bb32484cc8a0415.wav,angry
thorsten-emotional_v02/drunk/29df50889144d8e39a5d2f6c62e41060.wav,drunk
thorsten-emotional_v02/sleepy/120da424e5f603bf3d6d27a945d00bd3.wav,sleepy
thorsten-emotional_v02/disgusted/bb9f85586a2700cad15c61ac262035a8.wav,disgusted
thorsten-emotional_v02/sleepy/1be85221a1111711cbc189629c1c56f2.wav,sleepy
thorsten-emotional_v02/amused/f8aae86fc4bf2747879f12a2082ae9cb.wav,amused
thorsten-emotional_v02/whisper/1910c7ff4e2def4080401802af5b6575.wav,whisper
thorsten-emotional_v02/whisper/63633ef35b3176388d58b7a8285648ca.wav,whisper
thorsten-emotional_v02/amused/5e200b1cce097daca482c5f9721d2c48.wav,amused
thorsten-emotional_v02/disgusted/4350c81daac6f3fd87c0e3e9baf96179.wav,disgusted
thorsten-emotional_v02/drunk/5cffc11acde5c30380a26ad30d6c94d1.wav,drunk
thorsten-emotional_v02/neutral/72d1dfaa1a2a4a97efe210c64efd2c6c.wav,neutral
thorsten-emotional_v02/amused/b2c0ed1207bad4a2eca77321830af5a1.wav,amused
thorsten-emotional_v02/surprised/8873a38876c84195a74b7713844c3eb0.wav,surprised
thorsten-emotional_v02/amused/7a0eb299d70e417fa9f6231f67af85c4.wav,amused
thorsten-emotional_v02/angry/fb5a42c7ce12b7342cb89e32018f2bc7.wav,angry
thorsten-emotional_v02/surprised/d9b274a1d0d9370ff47b48e1c4d7e81f.wav,surprised
thorsten-emotional_v02/sleepy/f9316a73aff9c5b998891654eff38793.wav,sleepy
thorsten-emotional_v02/angry/769e2adae624ca24619b9ceb649f5d98.wav,angry
thorsten-emotional_v02/whisper/5ea8176d00be54145e493f680e861258.wav,whisper
thorsten-emotional_v02/whisper/d9b274a1d0d9370ff47b48e1c4d7e81f.wav,whisper
thorsten-emotional_v02/sleepy/284c098d92ee08bceff780a72ec24fcf.wav,sleepy
