file,emotion,valence,arousal,dominance
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2343_1870.wav,neu,4.166667,5.166667,3.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2343_1883.wav,neu,3.6,4.8,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2345_0142.wav,neu,3.0,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2345_0272.wav,neu,3.2,4.2,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0132.wav,neu,3.4,4.8,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0136.wav,neu,3.4,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0147.wav,neu,3.4,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0149.wav,neu,3.2,4.2,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0150.wav,neu,3.8,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0155.wav,neu,3.6,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0156.wav,neu,3.4,4.2,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0159.wav,neu,3.2,4.4,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0177.wav,neu,3.4,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0178.wav,neu,3.4,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0182.wav,sad,3.0,3.0,2.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0205.wav,neu,3.4,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0206.wav,neu,3.6,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0221.wav,neu,3.4,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0222.wav,neu,3.2,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0229.wav,neu,4.5,4.0,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0231.wav,neu,3.6,5.0,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0232.wav,neu,5.166667,4.166667,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0325.wav,neu,3.8,4.0,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0326.wav,neu,3.4,5.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0334.wav,neu,4.0,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0337.wav,neu,3.4,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0338.wav,neu,3.6,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0347.wav,neu,3.8,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0669.wav,neu,5.0,4.5,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0672.wav,neu,3.2,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0673.wav,neu,3.6,4.2,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0675.wav,neu,3.4,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0677.wav,neu,3.6,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0679.wav,neu,3.4,4.2,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0680.wav,neu,3.4,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0683.wav,neu,3.4,4.2,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0686.wav,neu,3.6,4.2,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0688.wav,neu,3.8,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0690.wav,neu,4.0,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0691.wav,neu,3.4,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2346_0692.wav,neu,3.6,4.4,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1642.wav,neu,5.166667,5.0,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1643.wav,ang,2.0,6.6,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1645.wav,neu,4.333333,3.333333,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1652.wav,ang,1.4,6.6,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1660.wav,ang,1.2,6.2,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1672.wav,ang,1.666667,6.5,6.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1679.wav,ang,1.2,6.4,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1680.wav,ang,1.4,6.4,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1685.wav,neu,3.4,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1686.wav,ang,1.6,6.6,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1691.wav,ang,1.6,6.2,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_1692.wav,ang,2.333333,6.0,4.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_2698.wav,neu,3.6,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_2720.wav,neu,3.4,5.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_2730.wav,ang,1.4,6.8,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_2734.wav,ang,1.4,6.8,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2347_2749.wav,neu,4.5,4.5,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0004.wav,neu,3.8,4.6,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0052.wav,neu,3.2,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0064.wav,neu,3.6,4.4,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0079.wav,neu,3.6,4.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0089.wav,neu,3.6,5.0,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0129.wav,neu,3.6,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0246.wav,neu,3.4,4.4,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0261.wav,neu,4.166667,4.166667,3.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0290.wav,neu,3.6,4.4,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0294.wav,neu,3.8,4.8,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0303.wav,neu,3.6,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0306.wav,neu,3.2,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0333.wav,neu,3.6,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0367.wav,neu,3.4,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0378.wav,neu,3.6,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0385.wav,hap,6.166667,6.166667,5.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0419.wav,neu,3.6,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0452.wav,neu,3.2,4.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0475.wav,neu,3.0,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0503.wav,neu,3.8,4.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0515.wav,sad,3.0,2.0,2.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0524.wav,neu,5.0,4.333333,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0529.wav,neu,3.6,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0531.wav,neu,3.2,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0532.wav,neu,3.0,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2348_0536.wav,neu,4.666667,3.166667,3.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0026.wav,neu,3.0,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0030.wav,neu,3.2,4.4,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0036.wav,neu,3.4,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0039.wav,neu,3.4,4.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0042.wav,neu,3.4,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0043.wav,neu,4.0,4.166667,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0049.wav,sad,4.5,4.5,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0061.wav,neu,3.2,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0068.wav,neu,3.4,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0069.wav,neu,3.4,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0071.wav,neu,3.6,4.8,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0081.wav,neu,3.6,5.0,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0086.wav,neu,3.2,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0088.wav,neu,3.4,4.2,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0094.wav,neu,3.6,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0095.wav,neu,3.6,5.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0101.wav,neu,3.8,4.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0127.wav,neu,3.4,4.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0133.wav,neu,3.6,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0142.wav,neu,3.6,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0143.wav,neu,3.8,4.8,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0144.wav,neu,3.6,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0146.wav,neu,4.166667,3.5,4.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0148.wav,neu,3.8,4.8,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0158.wav,neu,3.6,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0162.wav,neu,3.2,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0191.wav,neu,3.6,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0202.wav,neu,3.8,4.0,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0204.wav,neu,4.666667,4.333333,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0218.wav,neu,3.4,4.2,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0222.wav,neu,5.0,4.166667,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0230.wav,neu,3.8,4.4,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0232.wav,neu,3.6,4.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0252.wav,neu,3.6,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0259.wav,neu,3.6,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0261.wav,neu,3.4,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0265.wav,neu,3.4,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0280.wav,neu,4.833333,4.333333,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0284.wav,neu,3.2,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0286.wav,neu,3.4,4.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0287.wav,neu,3.4,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0295.wav,neu,3.6,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0296.wav,neu,3.2,4.8,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0297.wav,neu,3.4,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0299.wav,neu,3.4,5.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0302.wav,neu,3.4,4.4,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0305.wav,neu,3.2,5.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0312.wav,neu,3.6,4.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0317.wav,neu,3.4,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0332.wav,neu,3.6,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2349_0337.wav,neu,3.4,4.2,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0007.wav,neu,3.6,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0011.wav,neu,3.4,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0020.wav,neu,4.666667,4.166667,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0021.wav,neu,3.4,5.0,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0022.wav,neu,3.6,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0023.wav,neu,3.8,4.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0024.wav,neu,3.2,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0032.wav,neu,3.4,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0035.wav,neu,3.4,4.8,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0041.wav,sad,2.0,4.0,2.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0044.wav,neu,4.333333,3.333333,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0054.wav,neu,3.6,4.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0062.wav,neu,3.6,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0064.wav,neu,3.4,4.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0065.wav,neu,3.4,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0069.wav,neu,3.2,4.8,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0071.wav,neu,3.6,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0073.wav,neu,3.8,4.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0074.wav,neu,3.4,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0083.wav,neu,3.4,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0089.wav,neu,3.4,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0092.wav,neu,4.5,3.666667,3.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0094.wav,neu,4.666667,4.166667,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0096.wav,neu,3.6,4.0,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0098.wav,neu,3.6,4.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0100.wav,neu,3.4,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0104.wav,neu,3.4,4.8,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0111.wav,neu,3.8,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0112.wav,neu,3.4,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0116.wav,neu,3.4,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0118.wav,neu,3.6,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0119.wav,ang,1.6,6.6,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0125.wav,neu,3.2,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0126.wav,ang,1.8,6.4,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0129.wav,ang,1.4,6.6,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0130.wav,ang,1.6,6.4,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0131.wav,neu,3.8,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0132.wav,neu,3.6,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0133.wav,ang,1.4,6.6,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0140.wav,neu,3.4,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0141.wav,neu,3.4,4.4,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0145.wav,neu,3.6,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0146.wav,neu,3.4,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0147.wav,ang,1.6,6.8,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0148.wav,neu,3.6,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0149.wav,neu,3.6,5.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0152.wav,neu,3.4,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0154.wav,sad,2.0,4.0,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0157.wav,ang,1.4,6.6,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0159.wav,neu,3.4,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0165.wav,neu,4.0,4.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0167.wav,neu,3.2,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0169.wav,neu,3.6,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0170.wav,neu,3.6,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0179.wav,neu,3.8,4.8,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0181.wav,sad,3.0,3.0,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0188.wav,neu,3.6,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0196.wav,neu,3.6,5.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0210.wav,neu,4.5,5.333333,3.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0214.wav,neu,3.4,4.4,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0216.wav,neu,3.6,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0220.wav,neu,3.8,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0228.wav,neu,4.5,3.666667,5.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0229.wav,neu,3.6,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0230.wav,neu,3.8,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0231.wav,neu,4.333333,4.5,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0233.wav,neu,3.4,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0238.wav,neu,5.166667,4.166667,3.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0242.wav,neu,3.6,4.2,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0244.wav,neu,3.4,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0245.wav,neu,3.6,5.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0248.wav,neu,3.6,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0250.wav,neu,3.4,4.2,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0253.wav,neu,3.2,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0254.wav,neu,3.8,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0257.wav,neu,3.8,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0263.wav,neu,3.6,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0272.wav,neu,5.0,4.0,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0274.wav,neu,3.8,4.8,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0277.wav,neu,3.4,5.0,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0279.wav,neu,4.0,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0280.wav,neu,3.0,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0285.wav,neu,4.0,4.2,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0287.wav,neu,3.6,4.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0293.wav,neu,3.4,5.0,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0295.wav,neu,3.2,4.6,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0297.wav,neu,3.8,4.4,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0298.wav,neu,3.2,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0299.wav,neu,3.2,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0300.wav,neu,3.2,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0304.wav,neu,3.8,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0307.wav,neu,3.4,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0308.wav,neu,3.8,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0309.wav,neu,5.0,3.5,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0310.wav,neu,3.4,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0312.wav,neu,2.2,4.2,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0313.wav,neu,3.8,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0315.wav,neu,3.8,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0316.wav,neu,3.2,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0317.wav,ang,1.2,6.6,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0319.wav,neu,3.4,4.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0320.wav,neu,3.4,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0321.wav,neu,3.6,4.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0322.wav,neu,3.4,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0323.wav,neu,3.2,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0325.wav,neu,4.0,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0326.wav,neu,3.4,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0327.wav,ang,1.6,6.4,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_2350_0329.wav,neu,3.6,4.2,4.4
