file,emotion,gender,speaker,language,prototypicality
DEMoS/DEMOS/NP_f_60_rab01b.wav,anger,female,60,italian,NP
DEMoS/DEMOS/NP_m_06_rab11b.wav,anger,male,06,italian,NP
DEMoS/DEMOS/NP_m_15_pau11b.wav,fear,male,15,italian,NP
DEMoS/DEMOS/NP_f_17_dis12b.wav,disgust,female,17,italian,NP
DEMoS/DEMOS/NP_m_67_dis03b.wav,disgust,male,67,italian,NP
DEMoS/DEMOS/NP_f_31_gio15b.wav,happiness,female,31,italian,NP
DEMoS/DEMOS/NP_m_07_dis20b.wav,disgust,male,07,italian,NP
DEMoS/DEMOS/NP_m_32_tri04b.wav,sadness,male,32,italian,NP
DEMoS/DEMOS/PR_f_22_tri19b.wav,sadness,female,22,italian,PR
DEMoS/DEMOS/NP_f_47_tri02b.wav,sadness,female,47,italian,NP
DEMoS/DEMOS/NP_f_57_tri18b.wav,sadness,female,57,italian,NP
DEMoS/DEMOS/PR_m_23_rab00a.wav,anger,male,23,italian,PR
DEMoS/DEMOS/PR_m_68_sor01c.wav,surprise,male,68,italian,PR
DEMoS/DEMOS/NP_f_49_sor09b.wav,surprise,female,49,italian,NP
DEMoS/DEMOS/NP_f_36_gio02b.wav,happiness,female,36,italian,NP
DEMoS/DEMOS/NP_f_01_dis04b.wav,disgust,female,01,italian,NP
DEMoS/DEMOS/NP_m_67_tri04b.wav,sadness,male,67,italian,NP
DEMoS/DEMOS/NP_m_51_rab05b.wav,anger,male,51,italian,NP
DEMoS/DEMOS/NP_m_28_sor04b.wav,surprise,male,28,italian,NP
DEMoS/DEMOS/PR_f_21_sor08b.wav,surprise,female,21,italian,PR
DEMoS/DEMOS/NP_f_37_tri09b.wav,sadness,female,37,italian,NP
DEMoS/DEMOS/NP_m_04_gio14b.wav,happiness,male,04,italian,NP
DEMoS/DEMOS/NP_m_23_dis09b.wav,disgust,male,23,italian,NP
DEMoS/DEMOS/NP_m_02_pau05b.wav,fear,male,02,italian,NP
DEMoS/DEMOS/NP_m_42_sor00a.wav,surprise,male,42,italian,NP
DEMoS/DEMOS/PR_m_66_tri02b.wav,sadness,male,66,italian,PR
DEMoS/DEMOS/NP_m_67_tri11b.wav,sadness,male,67,italian,NP
DEMoS/DEMOS/NP_m_30_tri08b.wav,sadness,male,30,italian,NP
DEMoS/DEMOS/NP_f_44_tri17b.wav,sadness,female,44,italian,NP
DEMoS/DEMOS/NP_m_14_tri10b.wav,sadness,male,14,italian,NP
DEMoS/DEMOS/PR_m_03_rab00a.wav,anger,male,03,italian,PR
DEMoS/DEMOS/PR_m_23_tri13b.wav,sadness,male,23,italian,PR
DEMoS/DEMOS/NP_f_38_dis02b.wav,disgust,female,38,italian,NP
DEMoS/DEMOS/NP_m_30_rab02b.wav,anger,male,30,italian,NP
DEMoS/DEMOS/PR_m_68_sor02c.wav,surprise,male,68,italian,PR
DEMoS/DEMOS/PR_m_08_tri07b.wav,sadness,male,08,italian,PR
DEMoS/DEMOS/PR_m_50_pau13b.wav,fear,male,50,italian,PR
DEMoS/DEMOS/NP_f_46_rab18b.wav,anger,female,46,italian,NP
DEMoS/DEMOS/PR_m_66_dis09c.wav,disgust,male,66,italian,PR
DEMoS/DEMOS/NP_f_47_rab06c.wav,anger,female,47,italian,NP
DEMoS/DEMOS/NP_f_40_dis07b.wav,disgust,female,40,italian,NP
DEMoS/DEMOS/NP_m_14_col13b.wav,guilt,male,14,italian,NP
DEMoS/DEMOS/PR_m_69_tri18b.wav,sadness,male,69,italian,PR
DEMoS/DEMOS/NP_m_20_pau05b.wav,fear,male,20,italian,NP
DEMoS/DEMOS/PR_m_33_rab18b.wav,anger,male,33,italian,PR
DEMoS/DEMOS/NP_m_32_rab05b.wav,anger,male,32,italian,NP
DEMoS/DEMOS/NP_f_38_gio11b.wav,happiness,female,38,italian,NP
DEMoS/DEMOS/NP_m_63_sor01b.wav,surprise,male,63,italian,NP
DEMoS/DEMOS/PR_m_30_pau14b.wav,fear,male,30,italian,PR
DEMoS/DEMOS/NP_m_62_tri06c.wav,sadness,male,62,italian,NP
DEMoS/DEMOS/NP_m_27_tri16b.wav,sadness,male,27,italian,NP
DEMoS/DEMOS/NP_f_61_tri08b.wav,sadness,female,61,italian,NP
DEMoS/DEMOS/NP_f_36_dis05b.wav,disgust,female,36,italian,NP
DEMoS/DEMOS/PR_m_33_rab13b.wav,anger,male,33,italian,PR
DEMoS/DEMOS/NP_m_09_rab16b.wav,anger,male,09,italian,NP
DEMoS/DEMOS/NP_m_64_tri10b.wav,sadness,male,64,italian,NP
DEMoS/DEMOS/NP_m_67_tri18b.wav,sadness,male,67,italian,NP
DEMoS/DEMOS/NP_m_65_dis02b.wav,disgust,male,65,italian,NP
DEMoS/DEMOS/NP_f_46_col04b.wav,guilt,female,46,italian,NP
DEMoS/DEMOS/NP_m_42_pau08b.wav,fear,male,42,italian,NP
DEMoS/DEMOS/NP_f_44_dis22b.wav,disgust,female,44,italian,NP
DEMoS/DEMOS/NP_m_28_dis01b.wav,disgust,male,28,italian,NP
DEMoS/DEMOS/PR_m_09_rab15b.wav,anger,male,09,italian,PR
DEMoS/DEMOS/NP_m_07_gio01b.wav,happiness,male,07,italian,NP
DEMoS/DEMOS/NP_f_49_col02c.wav,guilt,female,49,italian,NP
DEMoS/DEMOS/NP_m_68_pau03c.wav,fear,male,68,italian,NP
DEMoS/DEMOS/NP_m_52_pau12b.wav,fear,male,52,italian,NP
DEMoS/DEMOS/NP_m_68_tri16b.wav,sadness,male,68,italian,NP
DEMoS/DEMOS/NP_m_15_tri19b.wav,sadness,male,15,italian,NP
DEMoS/DEMOS/NP_f_31_pau09b.wav,fear,female,31,italian,NP
DEMoS/DEMOS/NP_f_45_rab00a.wav,anger,female,45,italian,NP
DEMoS/DEMOS/NP_m_04_pau01b.wav,fear,male,04,italian,NP
DEMoS/DEMOS/NP_f_38_gio04b.wav,happiness,female,38,italian,NP
DEMoS/DEMOS/NP_f_44_gio08b.wav,happiness,female,44,italian,NP
DEMoS/DEMOS/NP_m_14_dis01b.wav,disgust,male,14,italian,NP
DEMoS/DEMOS/NP_m_25_gio01b.wav,happiness,male,25,italian,NP
DEMoS/DEMOS/NP_f_36_pau09b.wav,fear,female,36,italian,NP
DEMoS/DEMOS/NP_f_61_rab20b.wav,anger,female,61,italian,NP
DEMoS/DEMOS/NP_m_67_rab19b.wav,anger,male,67,italian,NP
DEMoS/DEMOS/NP_f_29_dis10b.wav,disgust,female,29,italian,NP
DEMoS/DEMOS/NP_m_39_col04b.wav,guilt,male,39,italian,NP
DEMoS/DEMOS/NP_m_33_tri00a.wav,sadness,male,33,italian,NP
DEMoS/DEMOS/NP_m_33_dis16b.wav,disgust,male,33,italian,NP
DEMoS/DEMOS/NP_m_24_gio01b.wav,happiness,male,24,italian,NP
DEMoS/DEMOS/NP_f_21_dis03b.wav,disgust,female,21,italian,NP
DEMoS/DEMOS/NP_m_33_dis22b.wav,disgust,male,33,italian,NP
DEMoS/DEMOS/NP_f_46_sor01c.wav,surprise,female,46,italian,NP
DEMoS/DEMOS/NP_f_54_rab09b.wav,anger,female,54,italian,NP
DEMoS/DEMOS/PR_m_50_dis08c.wav,disgust,male,50,italian,PR
DEMoS/DEMOS/NP_f_38_col03c.wav,guilt,female,38,italian,NP
DEMoS/DEMOS/NP_m_64_dis01b.wav,disgust,male,64,italian,NP
DEMoS/DEMOS/NP_f_37_tri15b.wav,sadness,female,37,italian,NP
DEMoS/DEMOS/NP_f_21_tri15b.wav,sadness,female,21,italian,NP
DEMoS/DEMOS/NP_m_18_col08b.wav,guilt,male,18,italian,NP
DEMoS/DEMOS/NP_m_11_dis04b.wav,disgust,male,11,italian,NP
DEMoS/DEMOS/PR_f_01_tri04b.wav,sadness,female,01,italian,PR
DEMoS/DEMOS/NP_m_20_col06b.wav,guilt,male,20,italian,NP
DEMoS/DEMOS/NP_m_27_gio00a.wav,happiness,male,27,italian,NP
DEMoS/DEMOS/NP_m_50_rab05b.wav,anger,male,50,italian,NP
DEMoS/DEMOS/PR_m_69_pau13b.wav,fear,male,69,italian,PR
DEMoS/DEMOS/NP_f_54_pau06b.wav,fear,female,54,italian,NP
DEMoS/DEMOS/NP_f_37_rab05b.wav,anger,female,37,italian,NP
DEMoS/DEMOS/NP_f_46_rab02b.wav,anger,female,46,italian,NP
DEMoS/DEMOS/PR_m_27_tri03b.wav,sadness,male,27,italian,PR
DEMoS/DEMOS/NP_m_65_pau15b.wav,fear,male,65,italian,NP
DEMoS/DEMOS/NP_m_07_sor12b.wav,surprise,male,07,italian,NP
DEMoS/DEMOS/NP_m_51_dis14b.wav,disgust,male,51,italian,NP
DEMoS/DEMOS/NP_m_39_dis20b.wav,disgust,male,39,italian,NP
DEMoS/DEMOS/NP_m_08_col09b.wav,guilt,male,08,italian,NP
DEMoS/DEMOS/NP_m_20_sor10b.wav,surprise,male,20,italian,NP
DEMoS/DEMOS/NP_m_67_rab04b.wav,anger,male,67,italian,NP
DEMoS/DEMOS/NP_f_43_dis04b.wav,disgust,female,43,italian,NP
DEMoS/DEMOS/NP_f_36_dis08c.wav,disgust,female,36,italian,NP
DEMoS/DEMOS/PR_m_26_rab16b.wav,anger,male,26,italian,PR
DEMoS/DEMOS/NP_m_69_dis04b.wav,disgust,male,69,italian,NP
DEMoS/DEMOS/NP_f_45_tri05b.wav,sadness,female,45,italian,NP
DEMoS/DEMOS/NP_m_06_rab09b.wav,anger,male,06,italian,NP
DEMoS/DEMOS/PR_f_21_dis20b.wav,disgust,female,21,italian,PR
DEMoS/DEMOS/NP_f_40_gio15b.wav,happiness,female,40,italian,NP
DEMoS/DEMOS/NP_f_37_gio07b.wav,happiness,female,37,italian,NP
DEMoS/DEMOS/NP_m_52_dis06b.wav,disgust,male,52,italian,NP
DEMoS/DEMOS/PR_f_54_col00a.wav,guilt,female,54,italian,PR
DEMoS/DEMOS/NP_m_20_dis12b.wav,disgust,male,20,italian,NP
DEMoS/DEMOS/NP_f_31_tri05b.wav,sadness,female,31,italian,NP
DEMoS/DEMOS/NP_f_38_sor07b.wav,surprise,female,38,italian,NP
DEMoS/DEMOS/NP_m_41_rab03c.wav,anger,male,41,italian,NP
DEMoS/DEMOS/NP_f_57_gio10b.wav,happiness,female,57,italian,NP
DEMoS/DEMOS/NP_f_61_rab02b.wav,anger,female,61,italian,NP
DEMoS/DEMOS/NP_m_18_pau07b.wav,fear,male,18,italian,NP
DEMoS/DEMOS/NP_m_18_tri10b.wav,sadness,male,18,italian,NP
DEMoS/DEMOS/NP_f_57_dis04b.wav,disgust,female,57,italian,NP
DEMoS/DEMOS/PR_m_10_tri02b.wav,sadness,male,10,italian,PR
DEMoS/DEMOS/NP_f_43_pau05b.wav,fear,female,43,italian,NP
DEMoS/DEMOS/NP_f_46_gio12b.wav,happiness,female,46,italian,NP
DEMoS/DEMOS/NP_f_54_dis07b.wav,disgust,female,54,italian,NP
DEMoS/DEMOS/NP_m_18_gio04b.wav,happiness,male,18,italian,NP
DEMoS/DEMOS/NP_f_45_rab08b.wav,anger,female,45,italian,NP
DEMoS/DEMOS/PR_m_10_tri04b.wav,sadness,male,10,italian,PR
DEMoS/DEMOS/NP_f_55_rab11b.wav,anger,female,55,italian,NP
DEMoS/DEMOS/NP_m_07_dis02b.wav,disgust,male,07,italian,NP
DEMoS/DEMOS/NP_m_63_pau11b.wav,fear,male,63,italian,NP
DEMoS/DEMOS/NP_f_38_pau08b.wav,fear,female,38,italian,NP
DEMoS/DEMOS/PR_m_68_pau15b.wav,fear,male,68,italian,PR
DEMoS/DEMOS/NP_m_30_dis22b.wav,disgust,male,30,italian,NP
DEMoS/DEMOS/NP_m_30_gio01b.wav,happiness,male,30,italian,NP
DEMoS/DEMOS/NP_m_32_dis12b.wav,disgust,male,32,italian,NP
DEMoS/DEMOS/NP_f_31_gio05b.wav,happiness,female,31,italian,NP
DEMoS/DEMOS/NP_f_36_pau10c.wav,fear,female,36,italian,NP
DEMoS/DEMOS/NP_f_40_rab09b.wav,anger,female,40,italian,NP
DEMoS/DEMOS/PR_m_66_pau06b.wav,fear,male,66,italian,PR
DEMoS/DEMOS/PR_m_66_dis03c.wav,disgust,male,66,italian,PR
DEMoS/DEMOS/NP_m_41_sor06b.wav,surprise,male,41,italian,NP
DEMoS/DEMOS/NP_m_06_dis16b.wav,disgust,male,06,italian,NP
DEMoS/DEMOS/PR_m_23_tri18b.wav,sadness,male,23,italian,PR
DEMoS/DEMOS/PR_f_60_tri05c.wav,sadness,female,60,italian,PR
DEMoS/DEMOS/NP_m_13_gio06b.wav,happiness,male,13,italian,NP
DEMoS/DEMOS/NP_f_29_gio16b.wav,happiness,female,29,italian,NP
DEMoS/DEMOS/NP_f_43_rab17b.wav,anger,female,43,italian,NP
DEMoS/DEMOS/NP_m_02_rab05b.wav,anger,male,02,italian,NP
DEMoS/DEMOS/NP_m_67_dis05b.wav,disgust,male,67,italian,NP
DEMoS/DEMOS/NP_m_20_sor06b.wav,surprise,male,20,italian,NP
DEMoS/DEMOS/NP_f_01_col11b.wav,guilt,female,01,italian,NP
DEMoS/DEMOS/PR_m_18_tri08b.wav,sadness,male,18,italian,PR
DEMoS/DEMOS/NP_m_39_rab06b.wav,anger,male,39,italian,NP
DEMoS/DEMOS/NP_f_45_rab04c.wav,anger,female,45,italian,NP
DEMoS/DEMOS/NP_m_69_rab12b.wav,anger,male,69,italian,NP
DEMoS/DEMOS/NP_m_62_pau08b.wav,fear,male,62,italian,NP
DEMoS/DEMOS/NP_m_16_sor01b.wav,surprise,male,16,italian,NP
DEMoS/DEMOS/NP_f_56_col01c.wav,guilt,female,56,italian,NP
DEMoS/DEMOS/NP_m_03_rab09b.wav,anger,male,03,italian,NP
DEMoS/DEMOS/NP_f_40_col00a.wav,guilt,female,40,italian,NP
DEMoS/DEMOS/NP_m_58_col12b.wav,guilt,male,58,italian,NP
DEMoS/DEMOS/NP_f_31_col08b.wav,guilt,female,31,italian,NP
DEMoS/DEMOS/NP_m_15_dis03b.wav,disgust,male,15,italian,NP
DEMoS/DEMOS/NP_m_58_gio00a.wav,happiness,male,58,italian,NP
DEMoS/DEMOS/NP_m_20_tri06b.wav,sadness,male,20,italian,NP
DEMoS/DEMOS/NP_m_42_tri15b.wav,sadness,male,42,italian,NP
DEMoS/DEMOS/NP_f_38_sor09b.wav,surprise,female,38,italian,NP
DEMoS/DEMOS/NP_f_31_pau03b.wav,fear,female,31,italian,NP
DEMoS/DEMOS/NP_f_40_dis13b.wav,disgust,female,40,italian,NP
DEMoS/DEMOS/NP_m_42_dis05b.wav,disgust,male,42,italian,NP
DEMoS/DEMOS/NP_f_60_gio02c.wav,happiness,female,60,italian,NP
DEMoS/DEMOS/NP_f_61_rab18b.wav,anger,female,61,italian,NP
DEMoS/DEMOS/NP_m_34_tri04c.wav,sadness,male,34,italian,NP
DEMoS/DEMOS/PR_m_28_sor11b.wav,surprise,male,28,italian,PR
DEMoS/DEMOS/NP_m_32_dis07b.wav,disgust,male,32,italian,NP
DEMoS/DEMOS/NP_m_27_col10b.wav,guilt,male,27,italian,NP
DEMoS/DEMOS/NP_f_57_gio05c.wav,happiness,female,57,italian,NP
DEMoS/DEMOS/NP_f_54_gio15b.wav,happiness,female,54,italian,NP
DEMoS/DEMOS/NP_f_55_pau08b.wav,fear,female,55,italian,NP
DEMoS/DEMOS/NP_f_38_pau15b.wav,fear,female,38,italian,NP
DEMoS/DEMOS/NP_m_51_rab12b.wav,anger,male,51,italian,NP
DEMoS/DEMOS/NP_f_46_sor12b.wav,surprise,female,46,italian,NP
DEMoS/DEMOS/NP_m_28_rab06b.wav,anger,male,28,italian,NP
DEMoS/DEMOS/PR_m_10_tri09b.wav,sadness,male,10,italian,PR
DEMoS/DEMOS/NP_m_59_sor11b.wav,surprise,male,59,italian,NP
DEMoS/DEMOS/NP_f_48_sor08b.wav,surprise,female,48,italian,NP
DEMoS/DEMOS/NP_f_48_dis13b.wav,disgust,female,48,italian,NP
DEMoS/DEMOS/PR_m_08_rab20b.wav,anger,male,08,italian,PR
DEMoS/DEMOS/PR_m_39_tri07b.wav,sadness,male,39,italian,PR
DEMoS/DEMOS/NP_m_53_pau02c.wav,fear,male,53,italian,NP
DEMoS/DEMOS/PR_m_41_sor07b.wav,surprise,male,41,italian,PR
DEMoS/DEMOS/NP_f_45_dis19b.wav,disgust,female,45,italian,NP
DEMoS/DEMOS/NP_f_46_sor07b.wav,surprise,female,46,italian,NP
DEMoS/DEMOS/NP_m_59_rab01b.wav,anger,male,59,italian,NP
DEMoS/DEMOS/NP_m_28_gio00a.wav,happiness,male,28,italian,NP
DEMoS/DEMOS/NP_f_57_gio14b.wav,happiness,female,57,italian,NP
DEMoS/DEMOS/NP_f_47_sor03b.wav,surprise,female,47,italian,NP
DEMoS/DEMOS/PR_m_16_rab15b.wav,anger,male,16,italian,PR
DEMoS/DEMOS/NP_m_27_col02b.wav,guilt,male,27,italian,NP
DEMoS/DEMOS/NP_m_59_dis03b.wav,disgust,male,59,italian,NP
DEMoS/DEMOS/NP_f_47_col04b.wav,guilt,female,47,italian,NP
DEMoS/DEMOS/NP_m_19_col00a.wav,guilt,male,19,italian,NP
DEMoS/DEMOS/NP_f_47_tri15b.wav,sadness,female,47,italian,NP
DEMoS/DEMOS/PR_m_50_dis06c.wav,disgust,male,50,italian,PR
DEMoS/DEMOS/NP_m_04_col01b.wav,guilt,male,04,italian,NP
DEMoS/DEMOS/NP_f_57_tri19b.wav,sadness,female,57,italian,NP
DEMoS/DEMOS/PR_m_68_pau14b.wav,fear,male,68,italian,PR
DEMoS/DEMOS/NP_f_54_rab20b.wav,anger,female,54,italian,NP
DEMoS/DEMOS/NP_f_47_gio00a.wav,happiness,female,47,italian,NP
DEMoS/DEMOS/NP_m_34_tri17b.wav,sadness,male,34,italian,NP
DEMoS/DEMOS/NP_f_45_tri07b.wav,sadness,female,45,italian,NP
DEMoS/DEMOS/PR_m_66_dis08c.wav,disgust,male,66,italian,PR
DEMoS/DEMOS/NP_f_54_dis09b.wav,disgust,female,54,italian,NP
DEMoS/DEMOS/NP_m_26_tri08b.wav,sadness,male,26,italian,NP
DEMoS/DEMOS/NP_m_10_rab19b.wav,anger,male,10,italian,NP
DEMoS/DEMOS/NP_f_55_pau14b.wav,fear,female,55,italian,NP
DEMoS/DEMOS/NP_f_54_pau02b.wav,fear,female,54,italian,NP
DEMoS/DEMOS/PR_m_51_col01b.wav,guilt,male,51,italian,PR
DEMoS/DEMOS/NP_f_37_gio15b.wav,happiness,female,37,italian,NP
DEMoS/DEMOS/NP_m_30_col06b.wav,guilt,male,30,italian,NP
DEMoS/DEMOS/NP_f_31_sor12b.wav,surprise,female,31,italian,NP
DEMoS/DEMOS/NP_f_01_rab14b.wav,anger,female,01,italian,NP
DEMoS/DEMOS/NP_m_50_pau10b.wav,fear,male,50,italian,NP
DEMoS/DEMOS/NP_f_36_tri04b.wav,sadness,female,36,italian,NP
DEMoS/DEMOS/NP_f_37_col00a.wav,guilt,female,37,italian,NP
DEMoS/DEMOS/NP_f_54_rab14b.wav,anger,female,54,italian,NP
DEMoS/DEMOS/NP_m_65_dis04b.wav,disgust,male,65,italian,NP
DEMoS/DEMOS/NP_m_05_gio08b.wav,happiness,male,05,italian,NP
DEMoS/DEMOS/PR_f_22_col05b.wav,guilt,female,22,italian,PR
DEMoS/DEMOS/PR_m_53_col04c.wav,guilt,male,53,italian,PR
DEMoS/DEMOS/NP_m_05_dis02b.wav,disgust,male,05,italian,NP
DEMoS/DEMOS/NP_f_48_tri02c.wav,sadness,female,48,italian,NP
DEMoS/DEMOS/NP_m_34_rab01b.wav,anger,male,34,italian,NP
DEMoS/DEMOS/NP_f_47_col06c.wav,guilt,female,47,italian,NP
DEMoS/DEMOS/NP_f_46_tri04b.wav,sadness,female,46,italian,NP
DEMoS/DEMOS/NP_m_14_sor12b.wav,surprise,male,14,italian,NP
DEMoS/DEMOS/PR_m_09_rab17b.wav,anger,male,09,italian,PR
DEMoS/DEMOS/NP_f_44_gio10b.wav,happiness,female,44,italian,NP
DEMoS/DEMOS/NP_m_15_rab06b.wav,anger,male,15,italian,NP
DEMoS/DEMOS/NP_f_37_col11b.wav,guilt,female,37,italian,NP
DEMoS/DEMOS/NP_m_27_rab11b.wav,anger,male,27,italian,NP
DEMoS/DEMOS/NP_m_16_gio17b.wav,happiness,male,16,italian,NP
DEMoS/DEMOS/NP_m_50_sor05b.wav,surprise,male,50,italian,NP
DEMoS/DEMOS/NP_m_34_rab14b.wav,anger,male,34,italian,NP
DEMoS/DEMOS/PR_f_60_dis08c.wav,disgust,female,60,italian,PR
DEMoS/DEMOS/NP_m_11_rab01b.wav,anger,male,11,italian,NP
DEMoS/DEMOS/NP_f_44_dis12b.wav,disgust,female,44,italian,NP
DEMoS/DEMOS/PR_f_21_dis23b.wav,disgust,female,21,italian,PR
DEMoS/DEMOS/PR_m_03_gio18b.wav,happiness,male,03,italian,PR
DEMoS/DEMOS/NP_m_13_gio00a.wav,happiness,male,13,italian,NP
DEMoS/DEMOS/NP_m_51_sor13b.wav,surprise,male,51,italian,NP
DEMoS/DEMOS/NP_m_26_pau02b.wav,fear,male,26,italian,NP
DEMoS/DEMOS/NP_m_32_dis05b.wav,disgust,male,32,italian,NP
DEMoS/DEMOS/NP_m_24_tri10b.wav,sadness,male,24,italian,NP
DEMoS/DEMOS/PR_f_31_tri14b.wav,sadness,female,31,italian,PR
DEMoS/DEMOS/NP_f_47_gio04b.wav,happiness,female,47,italian,NP
DEMoS/DEMOS/NP_m_10_rab01b.wav,anger,male,10,italian,NP
DEMoS/DEMOS/PR_f_36_col04c.wav,guilt,female,36,italian,PR
DEMoS/DEMOS/NP_m_51_dis09b.wav,disgust,male,51,italian,NP
DEMoS/DEMOS/PR_m_59_sor06b.wav,surprise,male,59,italian,PR
DEMoS/DEMOS/NP_f_21_dis05b.wav,disgust,female,21,italian,NP
DEMoS/DEMOS/PR_f_22_gio16b.wav,happiness,female,22,italian,PR
DEMoS/DEMOS/NP_m_52_sor09b.wav,surprise,male,52,italian,NP
DEMoS/DEMOS/NP_m_68_tri14b.wav,sadness,male,68,italian,NP
DEMoS/DEMOS/NP_m_65_tri04b.wav,sadness,male,65,italian,NP
DEMoS/DEMOS/PR_f_22_pau12b.wav,fear,female,22,italian,PR
DEMoS/DEMOS/NP_m_62_pau14b.wav,fear,male,62,italian,NP
DEMoS/DEMOS/NP_m_65_tri15b.wav,sadness,male,65,italian,NP
DEMoS/DEMOS/PR_m_28_tri09b.wav,sadness,male,28,italian,PR
DEMoS/DEMOS/NP_f_38_rab13b.wav,anger,female,38,italian,NP
DEMoS/DEMOS/NP_m_69_dis06b.wav,disgust,male,69,italian,NP
DEMoS/DEMOS/NP_m_62_tri00a.wav,sadness,male,62,italian,NP
DEMoS/DEMOS/NP_m_26_tri07b.wav,sadness,male,26,italian,NP
DEMoS/DEMOS/NP_m_51_gio12b.wav,happiness,male,51,italian,NP
DEMoS/DEMOS/NP_f_60_rab19b.wav,anger,female,60,italian,NP
DEMoS/DEMOS/NP_m_41_gio09b.wav,happiness,male,41,italian,NP
DEMoS/DEMOS/NP_m_65_col01b.wav,guilt,male,65,italian,NP
DEMoS/DEMOS/NP_m_28_col02b.wav,guilt,male,28,italian,NP
DEMoS/DEMOS/NP_f_57_col11b.wav,guilt,female,57,italian,NP
DEMoS/DEMOS/NP_m_68_sor06b.wav,surprise,male,68,italian,NP
DEMoS/DEMOS/NP_f_54_dis02b.wav,disgust,female,54,italian,NP
DEMoS/DEMOS/PR_m_59_col12b.wav,guilt,male,59,italian,PR
DEMoS/DEMOS/PR_f_17_gio18b.wav,happiness,female,17,italian,PR
DEMoS/DEMOS/NP_m_62_sor09b.wav,surprise,male,62,italian,NP
DEMoS/DEMOS/PR_m_23_rab10b.wav,anger,male,23,italian,PR
DEMoS/DEMOS/NP_m_58_rab13b.wav,anger,male,58,italian,NP
DEMoS/DEMOS/PR_m_52_pau03c.wav,fear,male,52,italian,PR
DEMoS/DEMOS/NP_f_60_dis03b.wav,disgust,female,60,italian,NP
DEMoS/DEMOS/NP_f_22_pau08b.wav,fear,female,22,italian,NP
DEMoS/DEMOS/NP_m_33_gio09b.wav,happiness,male,33,italian,NP
DEMoS/DEMOS/NP_m_41_tri08b.wav,sadness,male,41,italian,NP
DEMoS/DEMOS/NP_m_62_sor11b.wav,surprise,male,62,italian,NP
DEMoS/DEMOS/NP_m_50_col05b.wav,guilt,male,50,italian,NP
DEMoS/DEMOS/PR_f_36_gio91c.wav,happiness,female,36,italian,PR
DEMoS/DEMOS/NP_m_51_dis16b.wav,disgust,male,51,italian,NP
DEMoS/DEMOS/PR_f_22_tri06b.wav,sadness,female,22,italian,PR
DEMoS/DEMOS/NP_m_63_sor05b.wav,surprise,male,63,italian,NP
DEMoS/DEMOS/NP_m_39_rab15b.wav,anger,male,39,italian,NP
DEMoS/DEMOS/NP_m_30_rab16b.wav,anger,male,30,italian,NP
DEMoS/DEMOS/NP_m_62_col11b.wav,guilt,male,62,italian,NP
DEMoS/DEMOS/NP_m_58_tri18b.wav,sadness,male,58,italian,NP
DEMoS/DEMOS/NP_m_07_dis03b.wav,disgust,male,07,italian,NP
DEMoS/DEMOS/NP_m_64_sor09b.wav,surprise,male,64,italian,NP
DEMoS/DEMOS/NP_m_14_pau00a.wav,fear,male,14,italian,NP
DEMoS/DEMOS/NP_m_19_col07b.wav,guilt,male,19,italian,NP
DEMoS/DEMOS/NP_f_31_rab01b.wav,anger,female,31,italian,NP
DEMoS/DEMOS/NP_m_18_rab19b.wav,anger,male,18,italian,NP
DEMoS/DEMOS/NP_m_33_gio05b.wav,happiness,male,33,italian,NP
DEMoS/DEMOS/NP_m_63_dis01b.wav,disgust,male,63,italian,NP
DEMoS/DEMOS/NP_m_26_rab01b.wav,anger,male,26,italian,NP
DEMoS/DEMOS/NP_m_15_rab09b.wav,anger,male,15,italian,NP
DEMoS/DEMOS/NP_m_64_rab06b.wav,anger,male,64,italian,NP
DEMoS/DEMOS/NP_f_38_gio07b.wav,happiness,female,38,italian,NP
DEMoS/DEMOS/PR_m_11_pau14b.wav,fear,male,11,italian,PR
DEMoS/DEMOS/NP_f_46_pau09b.wav,fear,female,46,italian,NP
DEMoS/DEMOS/PR_m_03_rab15b.wav,anger,male,03,italian,PR
DEMoS/DEMOS/NP_f_37_col06b.wav,guilt,female,37,italian,NP
DEMoS/DEMOS/NP_m_66_tri19b.wav,sadness,male,66,italian,NP
DEMoS/DEMOS/NP_m_09_pau12b.wav,fear,male,09,italian,NP
DEMoS/DEMOS/NP_m_58_dis19b.wav,disgust,male,58,italian,NP
DEMoS/DEMOS/NP_m_15_col10b.wav,guilt,male,15,italian,NP
DEMoS/DEMOS/NP_m_67_gio03c.wav,happiness,male,67,italian,NP
DEMoS/DEMOS/NP_f_38_pau01b.wav,fear,female,38,italian,NP
DEMoS/DEMOS/PR_m_59_col09c.wav,guilt,male,59,italian,PR
DEMoS/DEMOS/PR_f_17_rab15b.wav,anger,female,17,italian,PR
DEMoS/DEMOS/NP_f_45_tri05c.wav,sadness,female,45,italian,NP
DEMoS/DEMOS/NP_m_19_pau04b.wav,fear,male,19,italian,NP
DEMoS/DEMOS/NP_m_25_sor09b.wav,surprise,male,25,italian,NP
DEMoS/DEMOS/NP_m_53_pau05b.wav,fear,male,53,italian,NP
DEMoS/DEMOS/NP_m_67_pau02b.wav,fear,male,67,italian,NP
DEMoS/DEMOS/NP_m_26_gio15b.wav,happiness,male,26,italian,NP
DEMoS/DEMOS/PR_m_69_tri15b.wav,sadness,male,69,italian,PR
DEMoS/DEMOS/NP_m_14_rab11b.wav,anger,male,14,italian,NP
