file,sentiment,emotion
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/lzyVWNrkgbQ_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/lzyVWNrkgbQ_2.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m0-DH0k115I_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m0-DH0k115I_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m7SJs73SF8w_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m7SJs73SF8w_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m7SJs73SF8w_2.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m7SJs73SF8w_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m8tzdtrgFUA_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m8tzdtrgFUA_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m8tzdtrgFUA_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m8tzdtrgFUA_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m8tzdtrgFUA_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m8tzdtrgFUA_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m8tzdtrgFUA_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m8tzdtrgFUA_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m8tzdtrgFUA_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/m8tzdtrgFUA_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mHEtr7PHxoA_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mHEtr7PHxoA_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mHIvH6Nnrls_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mHIvH6Nnrls_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mHIvH6Nnrls_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mHIvH6Nnrls_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mHIvH6Nnrls_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mHIvH6Nnrls_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mHIvH6Nnrls_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mI50zj8cTNw_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mI50zj8cTNw_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mI50zj8cTNw_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mI50zj8cTNw_3.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mI50zj8cTNw_4.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mKP6TVuixWg_0.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mKP6TVuixWg_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mKP6TVuixWg_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mKP6TVuixWg_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mKP6TVuixWg_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mKP6TVuixWg_5.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mKP6TVuixWg_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mL2v-sODUZ8_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mL2v-sODUZ8_1.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mL2v-sODUZ8_2.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mL2v-sODUZ8_3.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mMeGgB9-hSE_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mMeGgB9-hSE_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mMeGgB9-hSE_2.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mN1Z5xEOy10_0.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mN1Z5xEOy10_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mN1Z5xEOy10_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mN1Z5xEOy10_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mN1Z5xEOy10_4.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mNurUl_Q2UY_0.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mO4H5S_Q7aU_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mOnyMWhb5Ac_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mOnyMWhb5Ac_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mQTaEIrNxnQ_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mQTaEIrNxnQ_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mQTaEIrNxnQ_2.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mQTaEIrNxnQ_3.wav,positive,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mQTaEIrNxnQ_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mQTaEIrNxnQ_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mQTaEIrNxnQ_6.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRPIse3OO74_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRPIse3OO74_1.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRPIse3OO74_2.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRPIse3OO74_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRPIse3OO74_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRPIse3OO74_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRPIse3OO74_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRnEJOLkhp8_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRnEJOLkhp8_1.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRnEJOLkhp8_2.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRnEJOLkhp8_3.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRnEJOLkhp8_4.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRnEJOLkhp8_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRnEJOLkhp8_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRnEJOLkhp8_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRnEJOLkhp8_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRnEJOLkhp8_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mRnEJOLkhp8_10.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mSWwz7dXUP8_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mW8eL4e7Wrg_0.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mW8eL4e7Wrg_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mW8eL4e7Wrg_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mW8eL4e7Wrg_3.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mW8eL4e7Wrg_4.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mW8eL4e7Wrg_5.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mW8eL4e7Wrg_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mW8eL4e7Wrg_7.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mW8eL4e7Wrg_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mXdvCxLbpuY_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mXdvCxLbpuY_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/maO6KmmgcB8_0.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/maO6KmmgcB8_1.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_10.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_11.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_12.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_13.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_14.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_15.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_16.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_17.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_18.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_19.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_20.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_21.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_22.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_23.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_24.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_25.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_26.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_27.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_28.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_29.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_30.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_31.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_32.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_33.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_34.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_35.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgovo8VYtvk_36.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgpoY1-110U_0.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgpoY1-110U_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgpoY1-110U_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgpoY1-110U_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgpoY1-110U_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgpoY1-110U_5.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mgpoY1-110U_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_0.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_1.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_2.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_4.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_5.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_6.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_7.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_8.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_9.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_10.wav,negative,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_11.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjQfQx2K__8_12.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjYeEikLR8I_0.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mjYeEikLR8I_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mkkoJ2iVbGs_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mkkoJ2iVbGs_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mkkoJ2iVbGs_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mkkoJ2iVbGs_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mkkoJ2iVbGs_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mkkoJ2iVbGs_5.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mkkoJ2iVbGs_6.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mkkoJ2iVbGs_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mkkoJ2iVbGs_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mn8_HvzbN5c_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mn8_HvzbN5c_1.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mn8_HvzbN5c_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mpfSRGHFY0g_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mpfSRGHFY0g_1.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mrQIrm6hYMQ_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mrQIrm6hYMQ_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mrQIrm6hYMQ_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/muOYAxkG-Zo_0.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/muOYAxkG-Zo_1.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/muOYAxkG-Zo_2.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/muOYAxkG-Zo_3.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/muOYAxkG-Zo_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/muOYAxkG-Zo_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/muOYAxkG-Zo_6.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/muOYAxkG-Zo_7.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/muOYAxkG-Zo_8.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/muOYAxkG-Zo_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/muOYAxkG-Zo_10.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mud6tEqFiEM_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mud6tEqFiEM_1.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mud6tEqFiEM_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mud6tEqFiEM_3.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mud6tEqFiEM_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mud6tEqFiEM_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mud6tEqFiEM_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mud6tEqFiEM_7.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mw_ZwML0SbY_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mw_ZwML0SbY_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxFU6TrHChY_0.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxFU6TrHChY_1.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxFU6TrHChY_2.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxFU6TrHChY_3.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxFU6TrHChY_4.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxFU6TrHChY_5.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxFU6TrHChY_6.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxFU6TrHChY_7.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxFU6TrHChY_8.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxFU6TrHChY_9.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxFU6TrHChY_10.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_1.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_2.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_3.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_4.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_5.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_6.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_7.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_9.wav,negative,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_10.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mxa4KXSz9rw_11.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mzTHW2dtbs4_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mzTHW2dtbs4_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mzTHW2dtbs4_2.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mzTHW2dtbs4_3.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mziQcFSsdRI_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mziQcFSsdRI_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/mziQcFSsdRI_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n-sgVVTE9Io_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n-sgVVTE9Io_1.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n-sgVVTE9Io_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n-sgVVTE9Io_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n2BuwHbdilY_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n2BuwHbdilY_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n2BuwHbdilY_2.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n2BuwHbdilY_3.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_1.wav,positive,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_3.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_4.wav,positive,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_5.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_7.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_9.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_10.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_11.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_12.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n4xRx0J3rYQ_13.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n5J1ZkGUGnU_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n5J1ZkGUGnU_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n5J1ZkGUGnU_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n5J1ZkGUGnU_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n5J1ZkGUGnU_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n5MU2-GFjo8_0.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n5MU2-GFjo8_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n5MU2-GFjo8_2.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n5MU2-GFjo8_3.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n5MU2-GFjo8_4.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n7K5SpMrQt0_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n7K5SpMrQt0_1.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n7K5SpMrQt0_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n7K5SpMrQt0_3.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n7K5SpMrQt0_4.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n7K5SpMrQt0_5.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/n7K5SpMrQt0_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/nAhn8-kZpM8_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/nAhn8-kZpM8_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/nD1R4UedEDo_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/nD1R4UedEDo_1.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/nD1R4UedEDo_2.wav,positive,hap
