file,Sr No.,Utterance,speaker,emotion,sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,split,gender
dia997_utt5.wav,10016,Oh no!,Monica,surprise,negative,997,5,6,22,"00:13:18,589","00:13:19,798",train,female
dia997_utt6.wav,10017,"I want to let her know that there was a cancellation and if she’s still interested in having the Bing-Geller wedding at our facility, it is available",The Museum Official,neutral,neutral,997,6,6,22,"00:13:22,301","00:13:27,972",train,female
dia997_utt7.wav,10018,"Oh please, he didn’t hear it! He didn’t hear it!!",Monica,fear,negative,997,7,6,22,"00:13:28,140","00:13:29,682",train,female
dia997_utt8.wav,10019,This is Chandler Bing! This is Chandler Bing!,Chandler,surprise,positive,997,8,6,22,"00:13:29,850","00:13:32,602",train,male
dia997_utt9.wav,10020,NOOOO!!!!!!!!,Monica,anger,negative,997,9,6,22,"00:13:34,355","00:13:35,647",train,female
dia998_utt0.wav,10021,Ma! What're you doing here?,Joey,surprise,positive,998,0,1,13,"00:16:44,128","00:16:45,795",train,male
dia998_utt1.wav,10022,I came to give you this  and this.,Mrs. Tribbiani,neutral,neutral,998,1,1,13,"00:16:46,005","00:16:48,047",train,female
dia998_utt2.wav,10023,Oww! Big ring!,Joey,surprise,negative,998,2,1,13,"00:16:49,883","00:16:51,259",train,male
dia999_utt0.wav,10024,"Yeah, all the time. I want the baby to know my voice.",Susan,neutral,neutral,999,0,1,9,"00:06:14,457","00:06:17,876",train,female
dia999_utt1.wav,10025,"Do you uh, do you talk about me?",Ross,neutral,neutral,999,1,1,9,"00:06:19,087","00:06:21,046",train,male
dia999_utt2.wav,10026,"Yeah, yeah, all the time.",Susan,neutral,neutral,999,2,1,9,"0:06:21,714","0:06:24,316",train,female
dia999_utt3.wav,10027,Really?,Ross,surprise,positive,999,3,1,9,"0:06:24,316","0:06:25,192",train,male
dia999_utt4.wav,10028,"But um, we just refer to you as Bobo the Sperm Guy.",Susan,neutral,neutral,999,4,1,9,"00:06:25,301","00:06:30,764",train,female
dia1000_utt0.wav,10029,Would you look at this dump? He hated us. This is his final revenge!,Monica,disgust,negative,1000,0,2,3,"00:06:45,780","00:06:49,783",train,female
dia1000_utt1.wav,10030,Have you ever seen so much crap?,Rachel,disgust,negative,1000,1,2,3,"00:06:50,034","00:06:52,285",train,female
dia1000_utt2.wav,10031,"Actually, I think this apartment sullies the good name of crap",Chandler,anger,negative,1000,2,2,3,"00:06:52,537","00:06:56,123",train,male
dia1000_utt3.wav,10032,Check this out. Can I have this?,Joey,neutral,neutral,1000,3,2,3,"00:06:57,125","00:07:02,254",train,male
dia1001_utt0.wav,10033,What?,Rachel,neutral,neutral,1001,0,2,5,"00:04:54,544","00:04:55,627",train,female
dia1001_utt1.wav,10034,"I'm at work, ordinary day, you know, chop chop chop, sauti, sauti, sauti.",Monica,neutral,neutral,1001,1,2,5,"00:04:55,837","00:05:01,008",train,female
dia1001_utt2.wav,10035,"All of a sudden, Leon, the manager, calls me into his office.",Monica,neutral,neutral,1001,2,2,5,"00:05:01,884","00:05:04,970",train,female
dia1001_utt3.wav,10036,"It turns out they fired the head lunch chef, and guess who got the job.",Monica,joy,positive,1001,3,2,5,"00:05:05,221","00:05:08,181",train,female
dia1001_utt4.wav,10037,"If it's not you, this is a horrible story.",Joey,sadness,negative,1001,4,2,5,"00:05:08,433","00:05:11,184",train,male
dia1001_utt5.wav,10038,"Fortunately, it is me.",Monica,joy,positive,1001,5,2,5,"00:05:12,603","00:05:14,730",train,female
dia1001_utt6.wav,10039,"And, they made me head of purchasing, thank you very much.",Monica,joy,positive,1001,6,2,5,"00:05:14,897","00:05:17,735",train,female
dia1001_utt7.wav,10040,"Anyway, I just ran into Ross and Chandler downstairs, and they think we should go out and celebrate.",Monica,joy,positive,1001,7,2,5,"00:05:19,694","00:05:22,612",train,female
dia1001_utt8.wav,10041,"Y'know, someplace nice.",Monica,neutral,neutral,1001,8,2,5,"0:05:22,822","0:05:23,782",train,female
dia1001_utt9.wav,10042,"Yeah, someplace nice.",Joey,neutral,neutral,1001,9,2,5,"0:05:23,782","0:05:23,919",train,male
dia1001_utt10.wav,10043,Yeah!,Rachel,joy,positive,1001,10,2,5,"00:05:30,371","00:05:31,872",train,female
dia1001_utt11.wav,10044,How much do you think I can get for my kidney?,Joey,neutral,neutral,1001,11,2,5,"00:05:32,248","00:05:34,833",train,male
dia1002_utt0.wav,10045,"So, what do you think?",Chandler,neutral,neutral,1002,0,1,12,"00:14:14,465","00:14:16,354",train,male
dia1002_utt1.wav,10046,I think It's the most beautiful table I've ever seen.,Ross,joy,positive,1002,1,1,12,"00:14:16,522","00:14:18,773",train,male
dia1002_utt2.wav,10047,I know!,Chandler,joy,positive,1002,2,1,12,"00:14:18,941","00:14:20,400",train,male
dia1002_utt3.wav,10048,"So how does this work, you going to balance the plates on these little guys' heads?",Monica,neutral,neutral,1002,3,1,12,"00:14:20,568","00:14:23,611",train,female
dia1002_utt4.wav,10049,"Who cares, we'll eat at the sink! Come on, let's play!",Joey,joy,positive,1002,4,1,12,"00:14:23,779","00:14:26,197",train,male
dia1002_utt5.wav,10050,Heads up Ross!  Score!  You suck!,Monica,joy,positive,1002,5,1,12,"00:14:28,617","00:14:32,662",train,female
dia1003_utt0.wav,10052,Thank you. Just make yourself comfortable.,Monica,neutral,neutral,1003,0,3,6,"00:11:56,215","00:12:00,427",train,female
dia1003_utt1.wav,10053,Gotcha.,Joey,neutral,neutral,1003,1,3,6,"00:12:01,429","00:12:02,595",train,male
dia1003_utt2.wav,10054,This place is really my Grandmother’s.,Monica,neutral,neutral,1003,2,3,6,"00:12:05,307","00:12:08,351",train,female
dia1003_utt3.wav,10055,"I got it from her when she moved to Florida, otherwise I could never afford a place like this.",Monica,neutral,neutral,1003,3,3,6,"00:12:11,564","00:12:16,484",train,female
dia1003_utt4.wav,10056,"So if the landlord ever asks, I’m 87 year old woman, who’s afraid of her VCR.",Monica,neutral,neutral,1003,4,3,6,"00:12:20,740","00:12:26,494",train,female
dia1003_utt5.wav,10057,So are you thirsty?,Monica,neutral,neutral,1003,5,3,6,"00:12:22,742","00:12:26,494",train,female
dia1003_utt6.wav,10058,"Oh, you bet I am!",Joey,joy,positive,1003,6,3,6,"00:12:26,746","00:12:28,830",train,male
dia1003_utt7.wav,10059,"Okay, here’s your penis!",Monica,surprise,negative,1003,7,3,6,"00:12:30,166","00:12:32,959",train,female
dia1004_utt0.wav,10064,"Ohh, okay.",Ross,neutral,neutral,1004,0,6,22,"00:09:00,164","00:09:01,998",train,male
dia1004_utt1.wav,10065,"Oh my God, what a great surprise! This is such a beautiful house.",Rachel,joy,positive,1004,1,6,22,"00:09:15,846","00:09:19,724",train,female
dia1004_utt2.wav,10066,"Thank you, it’s my mom’s. So this is the kitchen.",Paul,neutral,neutral,1004,2,6,22,"00:09:19,892","00:09:23,812",train,male
dia1005_utt0.wav,10067,"Hey, ready for dinner?",Larry,neutral,neutral,1005,0,5,7,"00:14:44,174","00:14:45,717",train,male
dia1005_utt1.wav,10068,"Ooh, absolutely!",Phoebe,joy,positive,1005,1,5,7,"00:14:45,926","00:14:47,927",train,female
dia1005_utt2.wav,10069,Great! How about you wanted to go the Italian place down on Bleaker Street right?,Larry,joy,positive,1005,2,5,7,"00:14:45,926","00:14:50,388",train,male
dia1005_utt3.wav,10070,"Ooh, I love that place!  So, no.",Phoebe,neutral,neutral,1005,3,5,7,"00:14:50,556","00:14:52,265",train,female
dia1005_utt4.wav,10071,How about Mama Lisettie's?,Larry,neutral,neutral,1005,4,5,7,"00:14:55,477","00:14:56,519",train,male
dia1005_utt5.wav,10072,Enh. Sure!,Phoebe,neutral,neutral,1005,5,5,7,"00:14:58,063","00:14:59,856",train,female
dia1005_utt6.wav,10073,I wonder how long that milk  has been setting out.,Larry,disgust,negative,1005,6,5,7,"00:15:00,482","00:15:03,318",train,male
dia1005_utt7.wav,10074,"Oh, no-no, this place is totally healthy!",Phoebe,neutral,neutral,1005,7,5,7,"00:15:03,944","00:15:06,154",train,female
dia1005_utt8.wav,10075,That—this milk is mine.,Phoebe,neutral,neutral,1005,8,5,7,"00:15:06,405","00:15:08,948",train,female
dia1005_utt9.wav,10076,"I bought this today, 'cause I was thirsty for milk, y'know.",Phoebe,neutral,neutral,1005,9,5,7,"00:15:06,405","00:15:12,285",train,female
dia1005_utt10.wav,10077,"Okay, let's go!",Phoebe,joy,positive,1005,10,5,7,"00:15:16,373","00:15:18,499",train,female
dia1005_utt11.wav,10078,"Hey, buddy!  Are you familiar with Section 11-B of the Health Code that requires all refuse material out the",Larry,anger,negative,1005,11,5,7,"00:15:21,045","00:15:27,675",train,male
dia1005_utt12.wav,10079,But then I'd have to go all the way around the dry cleaner place.,Gunther,neutral,neutral,1005,12,5,7,"00:15:27,885","00:15:30,178",train,male
dia1005_utt13.wav,10080,"Oh, so you're saying you'd choose convenience over health?!",Larry,disgust,negative,1005,13,5,7,"00:15:30,387","00:15:33,097",train,male
dia1005_utt14.wav,10081,"Okay, stop!",Phoebe,anger,negative,1005,14,5,7,"00:15:33,599","00:15:35,850",train,female
dia1005_utt15.wav,10082,"Larry, okay, can't you just be Larry and not Larry the health inspector guy?",Phoebe,neutral,neutral,1005,15,5,7,"00:15:36,018","00:15:41,606",train,female
dia1005_utt16.wav,10083,"Y'know I mean it was really exciting at first but now it's like, okay, so where are we gonna eat ever?",Phoebe,anger,negative,1005,16,5,7,"00:15:41,815","00:15:48,404",train,female
dia1005_utt17.wav,10084,"Well, I suppose I could give him a warning.",Larry,neutral,neutral,1005,17,5,7,"00:15:49,406","00:15:52,325",train,male
dia1005_utt18.wav,10085,Thank you.,Phoebe,joy,positive,1005,18,5,7,"00:15:52,493","00:15:54,160",train,female
dia1005_utt19.wav,10087,Go!,Phoebe,neutral,neutral,1005,19,5,7,"0:15:54,954","0:15:55,766",train,female
dia1005_utt20.wav,10088,Go!,Phoebe,anger,negative,1005,20,5,7,"0:15:55,766","0:15:57,472",train,female
dia1005_utt21.wav,10089,"Now, if after dinner you still really need to bust someone, I know a hot dog vendor who picks his nose.",Phoebe,disgust,negative,1005,21,5,7,"00:15:59,917","00:16:05,713",train,female
dia1006_utt0.wav,10090,"No! No! Phoebe, come on! I don’t want to switch! Please come on! I can throw wet paper towels here!",Rachel,sadness,negative,1006,0,6,18,"00:19:42,389","00:19:47,310",train,female
dia1006_utt1.wav,10091,No but at Monica’s you can eat cookies over the sink!,Phoebe,joy,positive,1006,1,6,18,"00:19:47,477","00:19:51,522",train,female
dia1006_utt2.wav,10092,I know. I’m sorry.,Rachel,sadness,negative,1006,2,6,18,"00:19:52,649","00:19:55,193",train,female
dia1006_utt3.wav,10093,All right fine! This looks like so much fun.,Phoebe,neutral,neutral,1006,3,6,18,"00:19:55,944","00:20:00,656",train,female
dia1006_utt4.wav,10094,Yeah.,Joey,neutral,neutral,1006,4,6,18,"00:19:58,238","00:20:00,656",train,male
dia1006_utt5.wav,10095,"God, what a mess.",Phoebe,neutral,neutral,1006,5,6,18,"00:20:00,824","00:20:03,159",train,female
dia1007_utt0.wav,10096,"Tell us what happened, Brown Bird Ross.",Chandler,neutral,neutral,1007,0,3,10,"00:18:28,816","00:18:31,567",train,male
dia1007_utt1.wav,10097,"Well, I lost.",Ross,sadness,negative,1007,1,3,10,"00:18:32,903","00:18:34,070",train,male
dia1007_utt2.wav,10098,"Some little girl loaned her uniform to her nineteen year old sister, who went down to the U.S.S.",Ross,sadness,negative,1007,2,3,10,"00:18:34,238","00:18:42,245",train,male
dia1007_utt3.wav,10099,"Nimitz, and sold over 2,000 boxes.",Ross,anger,negative,1007,3,3,10,"00:18:37,366","00:18:42,245",train,male
dia1007_utt4.wav,10100,Hey! How’d the interview go?,Chandler,joy,positive,1007,4,3,10,"00:18:44,248","00:18:47,416",train,male
dia1007_utt5.wav,10101,"Oh, I blew it. I wouldn’t of even hired me.",Rachel,sadness,negative,1007,5,3,10,"00:18:44,248","00:18:49,710",train,female
dia1007_utt6.wav,10102,"Oh, come here sweetie, listen, you’re gonna go on like a thousand interviews before you get a job.",Ross,sadness,negative,1007,6,3,10,"00:18:49,878","00:18:58,511",train,male
dia1007_utt7.wav,10103,That’s not how that was supposed to come out.,Ross,sadness,negative,1007,7,3,10,"00:19:02,391","00:19:05,434",train,male
dia1007_utt8.wav,10104,This is the worst Christmas ever.,Phoebe,sadness,negative,1007,8,3,10,"00:19:05,602","00:19:08,062",train,female
dia1007_utt9.wav,10105,"Y'know what Rach, maybe you should just, y'know stay here at the coffee house.",Chandler,neutral,neutral,1007,9,3,10,"00:19:08,230","00:19:11,399",train,male
dia1007_utt10.wav,10106,I can’t!,Rachel,anger,negative,1007,10,3,10,"0:19:11,567","0:19:13,361",train,female
dia1007_utt11.wav,10107,It’s too late!,Rachel,anger,negative,1007,11,3,10,"0:19:13,361","0:19:15,614",train,female
dia1007_utt12.wav,10108,Terry already hired that girl over there.,Rachel,sadness,negative,1007,12,3,10,"0:19:15,614","0:19:15,762",train,female
dia1007_utt13.wav,10109,"Look at her, she’s even got waitress experience.",Rachel,sadness,negative,1007,13,3,10,"00:19:15,821","00:19:20,366",train,female
dia1007_utt14.wav,10110,Last night she was teaching everybody how to make napkin....  swans.,Rachel,sadness,negative,1007,14,3,10,"00:19:20,534","00:19:29,333",train,female
dia1007_utt15.wav,10111,That word was swans.,Ross,neutral,neutral,1007,15,3,10,"00:19:31,253","00:19:32,753",train,male
dia1008_utt0.wav,10112,What do we got there?,Fireman No. 1,surprise,negative,1008,0,1,14,"00:16:20,729","00:16:22,188",train,male
dia1008_utt1.wav,10113,"A piece of something: boxer shorts, greeting cards, and what looks like a half-charred picture—Wow, that guy's hairier than the Chief!",Fireman No. 2,surprise,negative,1008,1,1,14,"00:16:23,357","00:16:34,534",train,male
dia1008_utt2.wav,10114,"You know, it's a really funny story how this happened.",Monica,joy,positive,1008,2,1,14,"00:16:38,163","00:16:41,499",train,female
dia1008_utt3.wav,10115,It's all right.,Fireman No. 3,neutral,neutral,1008,3,1,14,"0:16:41,750","0:16:42,543",train,male
dia1008_utt4.wav,10116,It's all right.,Fireman No. 3,neutral,neutral,1008,4,1,14,"0:16:42,543","0:16:42,885",train,male
dia1008_utt5.wav,10117,You don't have to explain.,Fireman No. 3,neutral,neutral,1008,5,1,14,"0:16:42,885","0:16:43,611",train,male
dia1008_utt6.wav,10118,This isn't the first boyfriend bonfire that we've seen get out of control.,Fireman No. 3,neutral,neutral,1008,6,1,14,"00:16:43,711","00:16:46,838",train,male
dia1008_utt7.wav,10119,You're our third call tonight.,Fireman No. 1,neutral,neutral,1008,7,1,14,"0:16:49,550","0:16:50,902",train,male
dia1008_utt8.wav,10120,Really?,Rachel,surprise,negative,1008,8,1,14,"0:16:50,902","0:16:51,898",train,female
dia1008_utt9.wav,10121,"Oh, sure, Valentine's is our busiest night of the year.",Fireman No. 2,neutral,neutral,1008,9,1,14,"00:16:52,094","00:16:55,179",train,male
dia1009_utt0.wav,10122,"I'm so sorry, you guys. I didn't mean to bring you down.",Rachel,sadness,negative,1009,0,1,4,"00:13:51,121","00:13:56,209",train,female
dia1009_utt1.wav,10123,"No, you were right. I don't have a plan.",Monica,neutral,neutral,1009,1,1,4,"00:13:56,377","00:14:01,714",train,female
dia1009_utt2.wav,10124,Thank God. Food.,Rachel,joy,positive,1009,2,1,4,"00:14:05,094","00:14:07,011",train,female
dia1009_utt3.wav,10125,Phoebe?,Monica,neutral,neutral,1009,3,1,4,"0:14:07,179","0:14:07,861",train,female
dia1009_utt4.wav,10126,What?,Phoebe,neutral,neutral,1009,4,1,4,"0:14:07,861","0:14:09,441",train,female
dia1009_utt5.wav,10127,Do you have a plan?,Monica,neutral,neutral,1009,5,1,4,"0:14:09,557","0:14:10,829",train,female
dia1009_utt6.wav,10128,I don't even have a 'pl'.,Phoebe,joy,positive,1009,6,1,4,"0:14:10,829","0:14:13,867",train,female
dia1009_utt7.wav,10129,"No, no, that's not what we ordered... We ordered a fat-free crust with extra cheese.",Rachel,sadness,negative,1009,7,1,4,"00:14:19,149","00:14:27,115",train,female
dia1009_utt8.wav,10130,Wait! Did you say 'G.Stephanopoulos?',Monica,surprise,negative,1009,8,1,4,"00:14:35,791","00:14:39,127",train,female
dia1009_utt9.wav,10131,"Wait, was this a-a small mediterranean guy with curiously intelligent good looks?",Monica,surprise,positive,1009,9,1,4,"00:14:45,009","00:14:49,888",train,female
dia1009_utt10.wav,10132,Was he wearing a stunning blue suit?,Monica,joy,positive,1009,10,1,4,"0:14:52,433","0:14:55,195",train,female
dia1009_utt11.wav,10133,And-and a power tie?,Phoebe,joy,positive,1009,11,1,4,"0:14:55,195","0:14:56,530",train,female
dia1009_utt12.wav,10134,Oh God.,Monica,surprise,negative,1009,12,1,4,"00:14:59,273","00:15:01,149",train,female
dia1009_utt13.wav,10135,Are you nuts?! We've got George Stephanopoulos' pizza!,Monica,surprise,positive,1009,13,1,4,"00:15:03,611","00:15:07,447",train,female
dia1009_utt14.wav,10136,"Uh, Pheebs? Who's George Snuffalopagus?",Rachel,neutral,neutral,1009,14,1,4,"00:15:12,036","00:15:15,330",train,female
dia1009_utt15.wav,10137,Big Bird's friend.,Phoebe,neutral,neutral,1009,15,1,4,"00:15:18,042","00:15:19,417",train,female
dia1009_utt16.wav,10138,I see pizza!,Monica,joy,positive,1009,16,1,4,"00:15:22,713","00:15:23,755",train,female
dia1009_utt17.wav,10139,"Oh, I wanna see! Lemme see! Lemme see!",Phoebe,joy,positive,1009,17,1,4,"00:15:22,713","00:15:28,259",train,female
dia1009_utt18.wav,10140,Hello? Who are we spying on?,Rachel,sadness,negative,1009,18,1,4,"00:15:26,216","00:15:28,259",train,female
dia1010_utt0.wav,10141,"Hey, y'know what a really good rainy day game is?",Joey,neutral,neutral,1010,0,3,25,"00:07:03,381","00:07:05,340",train,male
dia1010_utt1.wav,10142,What?!,Monica,neutral,neutral,1010,1,3,25,"00:07:05,508","00:07:08,051",train,female
dia1010_utt2.wav,10143,"I mean naked game. Strip poker, we should totally play strip poker.",Joey,joy,positive,1010,2,3,25,"00:07:05,508","00:07:10,929",train,male
dia1010_utt3.wav,10144,"No, no!",All,disgust,negative,1010,3,3,25,"0:07:11,097","0:07:12,109",train,u
dia1010_utt4.wav,10145,What are you crazy?!,Monica,disgust,negative,1010,4,3,25,"0:07:12,109","0:07:12,698",train,female
dia1010_utt5.wav,10146,"Come on! When you go away, you-you have to play, it’s like a law!",Joey,sadness,negative,1010,5,3,25,"00:07:12,807","00:07:16,476",train,male
dia1010_utt6.wav,10147,Allll done!,Rachel,neutral,neutral,1010,6,3,25,"0:07:17,979","0:07:19,201",train,female
dia1010_utt7.wav,10148,"Aww, thank you.",Monica,joy,positive,1010,7,3,25,"0:07:19,201","0:07:19,751",train,female
dia1010_utt8.wav,10149,"Okay, who’s next?!",Rachel,neutral,neutral,1010,8,3,25,"00:07:19,856","00:07:22,232",train,female
dia1010_utt9.wav,10150,No-o-o!  No way!,Ross,disgust,negative,1010,9,3,25,"00:07:24,026","00:07:27,696",train,male
dia1010_utt10.wav,10151,"Come on, please?! I’m boredddd! You let me do it once before.",Rachel,neutral,neutral,1010,10,3,25,"00:07:27,905","00:07:32,075",train,female
dia1010_utt11.wav,10152,"Yeah well, if ah, if that’s the rule this weekend...  No!",Ross,joy,positive,1010,11,3,25,"00:07:36,456","00:07:39,666",train,male
dia1011_utt0.wav,10153,It’s beautiful! It’s like the first bathroom floor there ever was.  Whoa! Are you going in there for?,Monica,surprise,positive,1011,0,3,5,"00:13:34,438","00:13:44,239",train,female
dia1011_utt1.wav,10154,"What, like a number?",Chandler,neutral,neutral,1011,1,3,5,"00:13:44,406","00:13:46,407",train,male
dia1011_utt2.wav,10155,Hey!,Ross,joy,positive,1011,2,3,5,"0:13:49,912","0:13:50,288",train,male
dia1011_utt3.wav,10156,Hi! Bye!,Chandler,neutral,neutral,1011,3,3,5,"0:13:50,288","0:13:52,615",train,male
dia1011_utt4.wav,10157,"Okay, I’m done with my choices, these are final.",Ross,neutral,neutral,1011,4,3,5,"00:13:53,791","00:13:58,920",train,male
dia1011_utt5.wav,10158,"Well, it’s about time.",Rachel,anger,negative,1011,5,3,5,"0:14:00,089","0:14:01,721",train,female
dia1011_utt6.wav,10159,"Ooh, very official.",Joey,neutral,neutral,1011,6,3,5,"0:14:01,721","0:14:03,055",train,male
dia1011_utt7.wav,10160,"Oh, yeah, well y'know Chandler printed it up on his computer.",Ross,neutral,neutral,1011,7,3,5,"00:14:03,175","00:14:07,554",train,male
dia1011_utt8.wav,10161,And who laminated it?,Monica,neutral,neutral,1011,8,3,5,"00:14:07,721","00:14:09,097",train,female
dia1011_utt9.wav,10162,That would be me.,Ross,neutral,neutral,1011,9,3,5,"00:14:11,100","00:14:13,184",train,male
dia1011_utt10.wav,10163,"All right let me see.  Uma Thurman, Winona Ryder, Elizabeth Hurely, Michelle Pfieffer, and Dorothy Hammel?",Rachel,neutral,neutral,1011,10,3,5,"00:14:13,352","00:14:21,025",train,female
dia1011_utt11.wav,10164,"Hey, it’s my list.",Ross,anger,negative,1011,11,3,5,"00:14:29,535","00:14:31,703",train,male
dia1011_utt12.wav,10165,"Okay honey, you do realize she only spins like that on ice.",Rachel,neutral,neutral,1011,12,3,5,"00:14:32,204","00:14:34,831",train,female
dia1012_utt0.wav,10166,"Okay, Phoebe, this Dr. Oberman. He has no strong feelings about Fonzie or any of the",Ross,neutral,neutral,1012,0,5,3,"00:07:58,060","00:08:07,569",train,male
dia1012_utt1.wav,10167,Hi! And you're going into what grade?,Phoebe,surprise,positive,1012,1,5,3,"00:08:08,613","00:08:10,655",train,female
dia1012_utt2.wav,10168,"Umm, I'm actually a first year resident, but I get that a lot, you see, I-I graduated early",Dr. Oberman,joy,positive,1012,2,5,3,"00:08:11,824","00:08:15,410",train,
dia1012_utt3.wav,10169,"Uh-huh, me too. Ross, maybe I should've specified that I'd be needing a grown up doctor.",Phoebe,joy,positive,1012,3,5,3,"00:08:15,578","00:08:21,583",train,female
dia1012_utt4.wav,10170,"Oh no, I'm fully qualified to",Dr. Oberman,joy,positive,1012,4,5,3,"00:08:22,376","00:08:24,044",train,
dia1012_utt5.wav,10171,Shh!,Phoebe,anger,negative,1012,5,5,3,"0:08:24,253","0:08:24,712",train,female
dia1012_utt6.wav,10172,"Doogie, shh!",Phoebe,anger,negative,1012,6,5,3,"0:08:24,712","0:08:25,359",train,female
dia1012_utt7.wav,10173,Doesn't anybody understand that I'm gonna be having babies soon?,Phoebe,surprise,negative,1012,7,5,3,"0:08:27,882","0:08:31,144",train,female
dia1012_utt8.wav,10174,Huh?,Phoebe,surprise,negative,1012,8,5,3,"0:08:31,144","0:08:32,235",train,female
dia1012_utt9.wav,10175,Go!,Phoebe,anger,negative,1012,9,5,3,"0:08:32,845","0:08:34,722",train,female
dia1012_utt10.wav,10176,"Go little boy, go!",Phoebe,anger,negative,1012,10,5,3,"0:08:34,722","0:08:34,866",train,female
dia1012_utt11.wav,10177,Oh cool! You made him cry!,Frank,joy,positive,1012,11,5,3,"00:08:38,684","00:08:41,019",train,male
dia1013_utt0.wav,10178,"Hey, there’s uh, some people outside, askin’ about candy.",Ross,neutral,neutral,1013,0,7,9,"00:13:59,588","00:14:03,967",train,male
dia1013_utt1.wav,10179,"Well, they’re just gonna have to wait aren’t they? I’ve only got two hands!!",Monica,anger,negative,1013,1,7,9,"00:14:04,176","00:14:07,512",train,female
dia1013_utt2.wav,10180,Need some help?,Ross,neutral,neutral,1013,2,7,9,"00:14:07,972","00:14:11,057",train,male
dia1013_utt3.wav,10181,No! You don’t know the system! There’ll be nobody messing with the system!,Monica,anger,negative,1013,3,7,9,"00:14:07,972","00:14:13,768",train,female
dia1014_utt0.wav,10182,Your license please.,Policeman,neutral,neutral,1014,0,7,22,"00:20:24,640","00:20:26,015",train,male
dia1014_utt1.wav,10183,You don’t-you don’t want to hear about my dream Officer…Pretty?,Ross,neutral,neutral,1014,1,7,22,"00:20:27,684","00:20:34,357",train,male
dia1014_utt2.wav,10184,It’s Petty.  I’ll be right back with your ticket.,Policeman,neutral,neutral,1014,2,7,22,"00:20:37,903","00:20:43,574",train,male
dia1014_utt3.wav,10185,You have a son!,Rachel,surprise,positive,1014,3,7,22,"0:20:46,161","0:20:47,538",train,female
dia1014_utt4.wav,10186,I know. I know.,Ross,neutral,neutral,1014,4,7,22,"0:20:47,538","0:20:49,270",train,male
dia1015_utt0.wav,10187,"Uh, like, could these margaritas",Gerston,neutral,neutral,1015,0,1,22,"00:19:38,969","00:19:42,722",train,male
dia1015_utt1.wav,10188,"Hello, Mr. Bing.",Santos,neutral,neutral,1015,1,1,22,"00:19:44,850","00:19:47,643",train,female
dia1015_utt2.wav,10189,Loved your Stevie Wonder last night.,Petrie,joy,positive,1015,2,1,22,"00:19:47,811","00:19:50,271",train,male
dia1015_utt3.wav,10190,"Thanks. Listen, about the weekly numbers, I'm gonna need them on my desk",Chandler,neutral,neutral,1015,3,1,22,"00:19:51,899","00:19:55,359",train,male
dia1015_utt4.wav,10191,Sure.,Santos,neutral,neutral,1015,4,1,22,"0:19:57,321","0:19:58,031",train,female
dia1015_utt5.wav,10192,No problem.,Gerston,neutral,neutral,1015,5,1,22,"0:19:58,031","0:20:00,071",train,male
dia1015_utt6.wav,10193,"You have to give 'em something, you know.",Chandler,joy,positive,1015,6,1,22,"00:20:02,492","00:20:04,410",train,male
dia1015_utt7.wav,10194,"Okay, now that was Gerston, Santos, and who's the guy with the moustache?",Chandler,neutral,neutral,1015,7,1,22,"00:20:04,578","00:20:07,830",train,male
dia1015_utt8.wav,10195,Petrie.,Phoebe,neutral,neutral,1015,8,1,22,"00:20:07,998","00:20:09,999",train,female
dia1015_utt9.wav,10196,"Petrie, right, right. Okay, some people gonna be working",Chandler,neutral,neutral,1015,9,1,22,"00:20:07,998","00:20:12,877",train,male
dia1016_utt0.wav,10197,....right?,Ross,anger,negative,1016,0,3,17,"0:14:46,302","0:14:46,904",train,male
dia1016_utt1.wav,10198,Right?,Ross,anger,negative,1016,1,3,17,"0:14:46,904","0:14:48,906",train,male
dia1016_utt2.wav,10199,"I mean it’s pretty unbelievable y'know, I mean they just took off, took off without even looking back.",Ross,anger,negative,1016,2,3,17,"00:14:46,302","00:14:52,682",train,male
dia1016_utt3.wav,10200,"Y'know I don’t, I don’t need them, huh, I’ve got you guys now as friends, you and Susan.",Ross,anger,negative,1016,3,3,17,"00:14:53,517","00:14:58,229",train,male
dia1016_utt4.wav,10201,"Ah, Susan will be so pleased.",Carol,joy,positive,1016,4,3,17,"00:14:58,898","00:15:01,149",train,female
dia1016_utt5.wav,10202,"717?  Where’s 717?  Hey, you’ve have more of these for Susan right?",Ross,surprise,positive,1016,5,3,17,"00:15:05,070","00:15:11,409",train,male
dia1016_utt6.wav,10203,"No. But it’s okay, I’ll just put out pickles or something.",Carol,neutral,neutral,1016,6,3,17,"00:15:11,660","00:15:15,955",train,female
dia1016_utt7.wav,10204,"Ross, thank God.",Phoebe,joy,positive,1016,7,3,17,"00:15:20,169","00:15:22,045",train,female
dia1016_utt8.wav,10205,"Pheebs? What, why are you whispering?",Ross,surprise,negative,1016,8,3,17,"00:15:22,254","00:15:23,755",train,male
dia1016_utt9.wav,10206,I ate a bug.,Phoebe,disgust,negative,1016,9,3,17,"00:15:24,298","00:15:26,215",train,female
dia1016_utt10.wav,10207,"Hey Rach, the tampons here are only a penny. Let’s stock up.",Monica,joy,positive,1016,10,3,17,"00:15:27,384","00:15:32,013",train,female
dia1016_utt11.wav,10208,"Listen Ross, we ran out of gas, and we don’t know where we are, so we can’t get a tow truck.",Phoebe,fear,negative,1016,11,3,17,"00:15:33,098","00:15:37,393",train,female
